ID	reERR1346801_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346892_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05862	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella|s__Dyella_japonica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05862	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Dyella|s__Dyella_japonica|t__GCF_000292265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05862	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.00044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter	2.53524	0.01169	0.0	0.37867	1.05275	0.17882	0.85442	0.29865	0.12534	0.0	0.00569	0.0	0.12364	0.29402	0.12243	1.36376	0.12402	0.66508	5.64324	5.02896	0.58841	0.0263	2.84501	1.28003	8.26286	0.32012	0.10268	0.01423	0.0172	0.0	0.01538	0.0	0.07468	0.0	0.0	0.09352	0.0	0.0	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.21675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97732	0.0	0.55691	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rhodanobacter|s__Rhodanobacter_unclassified	2.53524	0.01169	0.0	0.37867	1.05275	0.17882	0.85442	0.29865	0.12534	0.0	0.00569	0.0	0.12364	0.29402	0.12243	1.36376	0.12402	0.66508	5.64324	5.02896	0.58841	0.0263	2.84501	1.28003	8.26286	0.32012	0.10268	0.01423	0.0172	0.0	0.01538	0.0	0.07468	0.0	0.0	0.09352	0.0	0.0	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.21675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.97732	0.0	0.55691	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea|s__Rudaea_cellulosilytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Rudaea|s__Rudaea_cellulosilytica|t__GCF_000378125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.19502	0.06387	0.21548	0.18373	0.00344	0.09031	0.18696	0.15105	0.04481	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.08457	0.25925	0.13288	0.11762	0.09344	0.0	0.06219	0.03435	0.87459	0.10051	0.08215	0.03632	0.05975	0.1158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01319	0.0	0.0	0.02473	0.06498	0.01906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101	0.0	0.01385	0.0	0.03519	0.0	0.00285	0.0	0.00089	0.0	0.0	0.0	0.0	0.00748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Opitutae|o__Opitutae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01319	0.0	0.0	0.02473	0.06498	0.01906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0101	0.0	0.01385	0.0	0.03519	0.0	0.00285	0.0	0.00089	0.0	0.0	0.0	0.0	0.00748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Spartobacteria_noname	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Spartobacteria_noname|f__Spartobacteria_noname	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Spartobacteria_noname|f__Spartobacteria_noname|g__Chthoniobacter	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Spartobacteria_noname|f__Spartobacteria_noname|g__Chthoniobacter|s__Chthoniobacter_flavus	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Spartobacteria|o__Spartobacteria_noname|f__Spartobacteria_noname|g__Chthoniobacter|s__Chthoniobacter_flavus|t__GCF_000173075	0.0	0.0	0.0	0.00059	0.0	0.09246	0.06064	0.1922	0.06387	0.21548	0.17055	0.00344	0.09031	0.16223	0.08607	0.02575	0.05336	0.0	0.00546	0.0	0.0	0.0	0.0	0.05863	0.07447	0.25925	0.11903	0.11762	0.05825	0.0	0.05934	0.03435	0.8737	0.10051	0.08215	0.03632	0.05975	0.10832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobia_subdivision_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobia_subdivision_3|g__Pedosphaera	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobia_subdivision_3|g__Pedosphaera|s__Pedosphaera_parvula	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobia_subdivision_3|g__Pedosphaera|s__Pedosphaera_parvula|t__GCF_000172555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota	0.11512	0.0	0.0	0.0	0.25763	0.0	0.22341	0.0	0.56195	8.28869	0.0	0.0	4.64598	7.41156	0.0	0.0	0.0	0.0	0.06429	0.0	0.0	0.0	0.12194	0.0	1.34858	0.0	0.20861	0.0	2.35884	0.49537	0.0	0.0	3.09909	0.0	13.85055	0.0	1.17933	4.08932	5.31557	0.91113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07257	0.0	0.0	1.86587	0.0	0.0	2.16101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota	0.11512	0.0	0.0	0.0	0.25763	0.0	0.22341	0.0	0.56195	8.28869	0.0	0.0	4.64598	7.41156	0.0	0.0	0.0	0.0	0.06429	0.0	0.0	0.0	0.12194	0.0	1.34858	0.0	0.20861	0.0	2.35884	0.49537	0.0	0.0	3.09909	0.0	13.85055	0.0	1.17933	4.08932	5.31557	0.91113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07257	0.0	0.0	1.86587	0.0	0.0	2.16101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes	0.10916	0.0	0.0	0.0	0.25763	0.0	0.04809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.06111	0.0	0.04384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Eukaryota|p__Ascomycota|c__Eurotiomycetes|o__Eurotiales	0.10916	0.0	0.0	0.0	0.25763	0.0	0.04809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01045	0.0	0.0	0.0	0.06111	0.0	0.04384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
