clade_name	reERR1346801_taxonomic_profile	reERR1346802_taxonomic_profile	reERR1346803_taxonomic_profile	reERR1346804_taxonomic_profile	reERR1346805_taxonomic_profile	reERR1346806_taxonomic_profile	reERR1346807_taxonomic_profile	reERR1346808_taxonomic_profile	reERR1346809_taxonomic_profile	reERR1346810_taxonomic_profile	reERR1346811_taxonomic_profile	reERR1346812_taxonomic_profile	reERR1346813_taxonomic_profile	reERR1346814_taxonomic_profile	reERR1346815_taxonomic_profile	reERR1346816_taxonomic_profile	reERR1346817_taxonomic_profile	reERR1346818_taxonomic_profile	reERR1346819_taxonomic_profile	reERR1346820_taxonomic_profile	reERR1346821_taxonomic_profile	reERR1346822_taxonomic_profile	reERR1346823_taxonomic_profile	reERR1346824_taxonomic_profile	reERR1346825_taxonomic_profile	reERR1346826_taxonomic_profile	reERR1346827_taxonomic_profile	reERR1346828_taxonomic_profile	reERR1346829_taxonomic_profile	reERR1346830_taxonomic_profile	reERR1346831_taxonomic_profile	reERR1346832_taxonomic_profile	reERR1346833_taxonomic_profile	reERR1346834_taxonomic_profile	reERR1346835_taxonomic_profile	reERR1346836_taxonomic_profile	reERR1346837_taxonomic_profile	reERR1346838_taxonomic_profile	reERR1346839_taxonomic_profile	reERR1346840_taxonomic_profile	reERR1346841_taxonomic_profile	reERR1346842_taxonomic_profile	reERR1346843_taxonomic_profile	reERR1346844_taxonomic_profile	reERR1346845_taxonomic_profile	reERR1346846_taxonomic_profile	reERR1346847_taxonomic_profile	reERR1346848_taxonomic_profile	reERR1346849_taxonomic_profile	reERR1346850_taxonomic_profile	reERR1346851_taxonomic_profile	reERR1346852_taxonomic_profile	reERR1346853_taxonomic_profile	reERR1346854_taxonomic_profile	reERR1346855_taxonomic_profile	reERR1346856_taxonomic_profile	reERR1346857_taxonomic_profile	reERR1346858_taxonomic_profile	reERR1346859_taxonomic_profile	reERR1346860_taxonomic_profile	reERR1346861_taxonomic_profile	reERR1346862_taxonomic_profile	reERR1346863_taxonomic_profile	reERR1346864_taxonomic_profile	reERR1346865_taxonomic_profile	reERR1346866_taxonomic_profile	reERR1346867_taxonomic_profile	reERR1346868_taxonomic_profile	reERR1346869_taxonomic_profile	reERR1346870_taxonomic_profile	reERR1346871_taxonomic_profile	reERR1346872_taxonomic_profile	reERR1346873_taxonomic_profile	reERR1346874_taxonomic_profile	reERR1346875_taxonomic_profile	reERR1346876_taxonomic_profile	reERR1346877_taxonomic_profile	reERR1346878_taxonomic_profile	reERR1346879_taxonomic_profile	reERR1346880_taxonomic_profile	reERR1346881_taxonomic_profile	reERR1346882_taxonomic_profile	reERR1346883_taxonomic_profile	reERR1346884_taxonomic_profile	reERR1346887_taxonomic_profile	reERR1346888_taxonomic_profile	reERR1346889_taxonomic_profile	reERR1346890_taxonomic_profile	reERR1346891_taxonomic_profile	reERR1346892_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae|g__Unclassified_Bacteriovoracaceae|s__|t__	0.0324807145757207	0	0	0.00184009568497562	0.0174550532379124	0	0.0112007168458781	0	0.047192071731949	0	0	0.17819536692046	0	0	0.0184280844006266	0.0214592274678112	0.0770745910764751	0	0.0138580931263858	0	0	0	0.00685918101378695	0	0	0	0.0193535900909619	0.0417798203467725	0.00906590915959022	0	0.0427051789735228	0	0.0473969879978595	0	0.0131518379693562	0.0288433804441881	0.0600600600600601	0	0.0515021459227468	0	0	0	0.024740227610094	0	0	0	0	0.0223914017017465	0.0219719857182093	0	0	0	0	0	0	0	0	0	0	0	0.0285449225718975	0	0	0	0	0.147754137115839	0	0.0195905573513566	0	0.016674077367719	0	0	0.0279368626903199	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bacteriovoracaceae|g__Unclassified_Bacteriovoracaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae	0.00812017864393017	0.138248847926267	0.218388294387421	0.00920047842487809	0.0698202129516495	0.0385356454720617	0.123207885304659	0.0114995400183993	0.122699386503067	0.025179403248143	0.0695652173913043	0.145796209298558	0	0.046029919447641	0.0644982954021929	0.107296137339056	0.145585338700009	0.139762403913347	0.154748706577975	0.0202798620969377	0.0141703273345614	0.0307787011388119	0.0960285341930174	0.016253555465258	0.0783472846480558	0	0.0532223727501452	0.0417798203467725	0.0120878788794536	0.153727901614143	0.0659989129590807	0.143266475644699	0.122314807736412	0.355492356914326	0.0723351088314592	0.0865301413325642	0.045045045045045	0.036941263391208	0.0686695278969957	0.0472925041380941	0.114025085518814	0.0224820143884892	0.333993072736269	0	0.0458337152809607	0.463896732553449	0.27359781121751	0.0522466039707419	0.148310903597913	0.128713933283278	0	0	0	0.200501253132832	0.171919770773639	0.0718778077268643	0	0	0	0.237493296560178	0.092770998358667	0	0.107024164929871	0.221198156682028	0.00927213722763097	0	0.154776980441818	0.0440787540405525	0	0	0.0157728706624606	0	0	0.129668049792531	0	0.0577579417169861	0.066334991708126	0	0.0217233888486604	0	0	0.264836884555194	0.0784929356357928	0	0.0928142250012212	0.177388836329234	0.119904076738609	0.104334629612065	0	0.400218300891395
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio	0.00812017864393017	0.122887864823349	0.196549464948679	0.00920047842487809	0.0523651597137371	0.0385356454720617	0.112007168458781	0.0114995400183993	0.113260972156678	0.025179403248143	0.0695652173913043	0.145796209298558	0	0.046029919447641	0.0644982954021929	0.107296137339056	0.128457651794125	0.116468669927789	0.150129342202513	0.0202798620969377	0.0141703273345614	0.0307787011388119	0.0960285341930174	0.00812677773262901	0.0783472846480558	0	0.0483839752274047	0.0417798203467725	0.0120878788794536	0.153727901614143	0.0621166239614877	0.143266475644699	0.114670132252886	0.355492356914326	0.0723351088314592	0.0865301413325642	0.045045045045045	0.036941263391208	0.0686695278969957	0.0472925041380941	0.114025085518814	0.0224820143884892	0.321622958931222	0	0.0366669722247685	0.463896732553449	0.27359781121751	0.0522466039707419	0.148310903597913	0.128713933283278	0	0	0	0.200501253132832	0.171919770773639	0.0539083557951483	0	0	0	0.237493296560178	0.0856347677156926	0	0.0732270602151749	0.221198156682028	0.00927213722763097	0	0.154776980441818	0.0440787540405525	0	0	0.0157728706624606	0	0	0.129668049792531	0	0.0577579417169861	0.066334991708126	0	0.0217233888486604	0	0	0.228722763934032	0.0784929356357928	0	0.0683894289482683	0.177388836329234	0.10658140154543	0.104334629612065	0	0.291067855193742
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_bacteriovorus	0	0	0	0	0	0	0.0112007168458781	0	0	0	0	0	0	0	0.00921404220031328	0	0	0	0	0	0	0	0	0	0.00412354129726609	0	0	0	0	0	0	0	0.00458680529011543	0.0355492356914326	0.0131518379693562	0	0	0	0	0	0	0	0.0061850569025235	0	0	0	0	0	0.00549299642955232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146929180135175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0.00474248316418477	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_bacteriovorus_HD100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00412354129726609	0	0	0.0208899101733863	0	0	0	0	0	0	0	0	0	0	0	0.00788208402301568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0157728706624606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0266453503863576	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_bacteriovorus_HD100|t__Unclassified_Bdellovibrio_bacteriovorus_HD100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208899101733863	0	0	0	0	0	0	0	0	0	0	0	0.00788208402301568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_bacteriovorus|t__Unclassified_Bdellovibrio_bacteriovorus	0	0	0	0	0	0	0.0112007168458781	0	0	0	0	0	0	0	0.00921404220031328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458680529011543	0	0.0131518379693562	0	0	0	0	0	0	0	0.0061850569025235	0	0	0	0	0	0.00549299642955232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146929180135175	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_bacteriovorus|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120380402070543	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._ETB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00764467548352572	0.0355492356914326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._ETB|t__Unclassified_Bdellovibrio_sp._ETB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00764467548352572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._JSF2	0	0	0.0218388294387421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0	0	0.015015015015015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066334991708126	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._JSF2|t__Unclassified_Bdellovibrio_sp._JSF2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0	0	0.015015015015015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._JSS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184280844006266	0	0.00856384345294168	0.0232937339855579	0	0	0	0	0	0	0	0	0	0	0.00302196971986341	0.051242633871381	0.00776457799518596	0.0204666393778142	0.0122314807736412	0.142196942765731	0	0	0	0	0	0	0	0	0.024740227610094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._JSS|t__Unclassified_Bdellovibrio_sp._JSS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0184280844006266	0	0.00856384345294168	0	0	0	0	0	0	0	0	0	0	0	0.00302196971986341	0	0.00776457799518596	0	0.0122314807736412	0	0	0	0	0	0	0	0	0	0.024740227610094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._MPA	0	0	0	0.00184009568497562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323355506282336	0	0	0	0.0137183620275739	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0.00657591898467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766107408258638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Bdellovibrio_sp._MPA|t__Unclassified_Bdellovibrio_sp._MPA	0	0	0	0.00184009568497562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0323355506282336	0	0	0	0.0137183620275739	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0.00657591898467811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00766107408258638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Olavius_ilvae_associated_proteobacterium_Delta_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458680529011543	0	0	0	0	0	0.0171673819742489	0	0.0228050171037628	0	0	0	0	0	0	0.00746380056724884	0	0.0321784833208195	0	0	0	0	0	0	0	0	0	0.0689496667432774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Olavius_ilvae_associated_proteobacterium_Delta_8|t__Unclassified_Olavius_ilvae_associated_proteobacterium_Delta_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00458680529011543	0	0	0	0	0	0.0171673819742489	0	0.0228050171037628	0	0	0	0	0	0	0.00746380056724884	0	0.0321784833208195	0	0	0	0	0	0	0	0	0	0.0689496667432774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105014439485429	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Unclassified_Bdellovibrio	0.00812017864393017	0.122887864823349	0.174710635509937	0.00736038273990247	0.0523651597137371	0.0385356454720617	0.100806451612903	0.0114995400183993	0.113260972156678	0.025179403248143	0.0695652173913043	0.145796209298558	0	0.046029919447641	0.0368561688012531	0.107296137339056	0.119893808341184	0.0931749359422315	0.117793791574279	0.0202798620969377	0.0141703273345614	0.0307787011388119	0.0823101721654435	0.00812677773262901	0.0701002020535236	0	0.0483839752274047	0.0208899101733863	0.00906590915959022	0.102485267742762	0.0543520459663017	0.122799836266885	0.0795046250286675	0.142196942765731	0.0526073518774249	0.0865301413325642	0.03003003003003	0.036941263391208	0.0515021459227468	0.0394104201150784	0.0912200684150513	0.0224820143884892	0.290697674418605	0	0.0366669722247685	0.463896732553449	0.27359781121751	0.0447828034034931	0.14281790716836	0.0965354499624584	0	0	0	0.200501253132832	0.171919770773639	0.0539083557951483	0	0	0	0.160882555734314	0.0856347677156926	0	0.0732270602151749	0.221198156682028	0.00927213722763097	0	0.154776980441818	0.029385836027035	0	0	0	0	0	0.129668049792531	0	0.0472564977684432	0	0	0.0217233888486604	0	0	0.216684723726977	0.0784929356357928	0	0.0683894289482683	0.177388836329234	0.0799360511590727	0.0995921464478801	0	0.291067855193742
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Unclassified_Bdellovibrio|t__	0.00812017864393017	0.122887864823349	0	0.00736038273990247	0.0523651597137371	0	0.100806451612903	0	0.113260972156678	0	0	0.145796209298558	0	0	0.0368561688012531	0.107296137339056	0.119893808341184	0	0.117793791574279	0	0	0	0.0823101721654435	0.00812677773262901	0	0	0.0483839752274047	0.0208899101733863	0.00906590915959022	0	0.0543520459663017	0	0.0795046250286675	0	0.0526073518774249	0.0865301413325642	0.03003003003003	0	0.0515021459227468	0.0394104201150784	0.0912200684150513	0	0.290697674418605	0	0.0366669722247685	0	0	0.0447828034034931	0.14281790716836	0.0965354499624584	0	0	0	0	0	0.0539083557951483	0	0	0	0.160882555734314	0.0856347677156926	0	0	0	0	0	0.154776980441818	0.029385836027035	0	0	0	0	0	0	0	0.0472564977684432	0	0	0	0	0	0.216684723726977	0	0	0	0.177388836329234	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Bdellovibrio|s__Unclassified_Bdellovibrio|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216684723726977	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Unclassified_Bdellovibrionaceae	0	0.0153609831029186	0.0218388294387421	0	0.0174550532379124	0	0.0112007168458781	0	0.00943841434638981	0	0	0	0	0	0	0	0.0171276869058834	0.0232937339855579	0.00461936437546194	0	0	0	0	0.00812677773262901	0	0	0.00483839752274047	0	0	0	0.00388228899759298	0	0.00764467548352572	0	0	0	0	0	0	0	0	0	0.012370113805047	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0.0179694519317161	0	0	0	0	0.00713623064297438	0	0.0337971047146961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361141206211629	0	0	0.024424796052953	0	0.0133226751931788	0	0	0.109150445697653
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Unclassified_Bdellovibrionaceae|s__	0	0.0153609831029186	0.0218388294387421	0	0.0174550532379124	0	0.0112007168458781	0	0.00943841434638981	0	0	0	0	0	0	0	0.0171276869058834	0.0232937339855579	0.00461936437546194	0	0	0	0	0.00812677773262901	0	0	0.00483839752274047	0	0	0	0.00388228899759298	0	0.00764467548352572	0	0	0	0	0	0	0	0	0	0.012370113805047	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0.0179694519317161	0	0	0	0	0.00713623064297438	0	0.0337971047146961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361141206211629	0	0	0.024424796052953	0	0.0133226751931788	0	0	0.109150445697653
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Unclassified_Bdellovibrionaceae|s__|t__	0	0.0153609831029186	0	0	0.0174550532379124	0	0.0112007168458781	0	0.00943841434638981	0	0	0	0	0	0	0	0.0171276869058834	0	0.00461936437546194	0	0	0	0	0.00812677773262901	0	0	0.00483839752274047	0	0	0	0.00388228899759298	0	0.00764467548352572	0	0	0	0	0	0	0	0	0	0.012370113805047	0	0.00916674305619214	0	0	0	0	0	0	0	0	0	0	0.0179694519317161	0	0	0	0	0.00713623064297438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361141206211629	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Bdellovibrionaceae|g__Unclassified_Bdellovibrionaceae|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0361141206211629	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Unclassified_Bdellovibrionales	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175284837861525	0	0	0	0	0	0	0.184331797235023	0	0	0	0.00979527867567832	0	0	0	0	0.0139684313451599	0	0	0	0	0	0.0217233888486604	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Unclassified_Bdellovibrionales|g__	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175284837861525	0	0	0	0	0	0	0.184331797235023	0	0	0	0.00979527867567832	0	0	0	0	0.0139684313451599	0	0	0	0	0	0.0217233888486604	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Unclassified_Bdellovibrionales|g__|s__	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0175284837861525	0	0	0	0	0	0	0.184331797235023	0	0	0	0.00979527867567832	0	0	0	0	0.0139684313451599	0	0	0	0	0	0.0217233888486604	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Bdellovibrionales|f__Unclassified_Bdellovibrionales|g__|s__|t__	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00388228899759298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00979527867567832	0	0	0	0	0.0139684313451599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales	0	0	0	0	0	0	0	0	0	0.0125897016240715	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0	0.00682221312593805	0.00305787019341029	0	0	0	0	0.0073882526782416	0	0.00788208402301568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133226751931788	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae	0	0	0	0	0	0	0	0	0	0.0125897016240715	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0	0.00682221312593805	0.00305787019341029	0	0	0	0	0.0073882526782416	0	0.00788208402301568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133226751931788	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae|g__Desulfarculus	0	0	0	0	0	0	0	0	0	0.0125897016240715	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0	0.00682221312593805	0.00305787019341029	0	0	0	0	0.0073882526782416	0	0.00788208402301568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133226751931788	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae|g__Desulfarculus|s__Desulfarculus_baarsii_DSM_2075	0	0	0	0	0	0	0	0	0	0.0125897016240715	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0	0.00682221312593805	0.00305787019341029	0	0	0	0	0.0073882526782416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133226751931788	0	0	0
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfarculales|f__Desulfarculaceae|g__Desulfarculus|s__Desulfarculus_baarsii_DSM_2075|t__Unclassified_Desulfarculus_baarsii_DSM_2075	0	0	0	0	0	0	0	0	0	0	0	0.0161995788109509	0	0	0	0	0.00856384345294168	0	0.00461936437546194	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305787019341029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
