ID	reERR4183438_taxonomic_profile	reERR4183439_taxonomic_profile	reERR4183440_taxonomic_profile	reERR4183441_taxonomic_profile	reERR4183442_taxonomic_profile	reERR4183443_taxonomic_profile	reERR4183444_taxonomic_profile	reERR4183445_taxonomic_profile	reERR4183446_taxonomic_profile	reERR4183447_taxonomic_profile	reERR4183448_taxonomic_profile	reERR4183449_taxonomic_profile	reERR4183450_taxonomic_profile	reERR4183451_taxonomic_profile	reERR4183452_taxonomic_profile	reERR4183453_taxonomic_profile	reERR4183454_taxonomic_profile	reERR4183455_taxonomic_profile	reERR4183456_taxonomic_profile	reERR4183457_taxonomic_profile	reERR4183458_taxonomic_profile	reERR4183459_taxonomic_profile	reERR4183460_taxonomic_profile	reERR4183461_taxonomic_profile	reERR4183462_taxonomic_profile	reERR4183463_taxonomic_profile	reERR4183464_taxonomic_profile	reERR4183465_taxonomic_profile	reERR4183466_taxonomic_profile	reERR4183467_taxonomic_profile	reERR4183468_taxonomic_profile	reERR4183469_taxonomic_profile	reERR4183470_taxonomic_profile	reERR4183471_taxonomic_profile	reERR4183472_taxonomic_profile	reERR4183473_taxonomic_profile	reERR4183474_taxonomic_profile	reERR4183475_taxonomic_profile	reERR4183476_taxonomic_profile	reERR4183477_taxonomic_profile	reERR4183478_taxonomic_profile	reERR4183479_taxonomic_profile	reERR4183480_taxonomic_profile	reERR4183481_taxonomic_profile	reERR4183482_taxonomic_profile	reERR4183483_taxonomic_profile	reERR4183484_taxonomic_profile	reERR4183485_taxonomic_profile	reERR4183486_taxonomic_profile	reERR4183487_taxonomic_profile	reERR4183488_taxonomic_profile	reERR4183489_taxonomic_profile	reERR4183490_taxonomic_profile	reERR4183491_taxonomic_profile	reERR4183492_taxonomic_profile	reERR4183493_taxonomic_profile	reERR4183494_taxonomic_profile	reERR4183495_taxonomic_profile	reERR4183496_taxonomic_profile	reERR4183497_taxonomic_profile	reERR4183498_taxonomic_profile	reERR4183499_taxonomic_profile
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57658	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57658	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_coli|t__Campylobacter_coli_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.57658	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.17867	0.23273	0.44312	0.26628	2.40529	0.0	0.0	0.02581	0.01432	0.0	0.0	0.31951	0.00085	0.06286	0.0	0.0	0.19831	0.01774	0.04287	0.00094	0.0	0.00274	0.02304	0.08414	0.0	0.0	0.11684	0.20293	0.02509	0.06179	0.35552	0.15175	0.04785	0.56696	0.45382	0.03627	0.0	1.20141	1.15966	1.97188	0.22668	0.17547	0.02053	0.00787	0.0	0.0	0.0238	0.0	0.5536	0.43674	0.52036	0.35804	1.05145	0.03652	0.013	0.21645	0.18493	0.74836	0.77007	0.62965	0.18143	0.17319
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter	0.17867	0.23273	0.44312	0.26628	2.40529	0.0	0.0	0.02581	0.01432	0.0	0.0	0.31951	0.00085	0.06286	0.0	0.0	0.19831	0.01774	0.04287	0.00094	0.0	0.00274	0.02304	0.08414	0.0	0.0	0.11684	0.20293	0.02509	0.06179	0.35552	0.15175	0.04785	0.56696	0.45382	0.03627	0.0	1.20141	1.15966	1.97188	0.22668	0.17547	0.02053	0.00787	0.0	0.0	0.0238	0.0	0.5536	0.43674	0.52036	0.35804	1.05145	0.03652	0.013	0.21645	0.18493	0.74836	0.77007	0.62965	0.18143	0.17319
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_bilis	0.07992	0.03977	0.2602	0.16765	0.006	0.0	0.0	0.02382	0.0	0.0	0.0	0.20085	0.00085	0.025	0.0	0.0	0.0	0.01774	0.04287	0.00094	0.0	0.00274	0.01569	0.04834	0.0	0.0	0.06104	0.14726	0.00076	0.0	0.18814	0.0621	0.03985	0.0028	0.0	0.01302	0.0	0.0	0.0	0.0	0.0	0.0	0.02053	0.00787	0.0	0.0	0.00251	0.0	0.24941	0.16777	0.24737	0.19361	0.37775	0.01067	0.01062	0.0	0.0	0.62316	0.64546	0.48169	0.08599	0.12732
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_bilis|t__Helicobacter_bilis_unclassified	0.07992	0.03977	0.2602	0.16765	0.006	0.0	0.0	0.02382	0.0	0.0	0.0	0.20085	0.00085	0.025	0.0	0.0	0.0	0.01774	0.04287	0.00094	0.0	0.00274	0.01569	0.04834	0.0	0.0	0.06104	0.14726	0.00076	0.0	0.18814	0.0621	0.03985	0.0028	0.0	0.01302	0.0	0.0	0.0	0.0	0.0	0.0	0.02053	0.00787	0.0	0.0	0.00251	0.0	0.24941	0.16777	0.24737	0.19361	0.37775	0.01067	0.01062	0.0	0.0	0.62316	0.64546	0.48169	0.08599	0.12732
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_canis	0.00429	0.0	0.01877	0.00274	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.11735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.00296	0.00983	0.01978	0.00219	0.00076	0.0	0.008	0.0	0.0	0.0	0.0	1.20141	1.15966	0.70479	0.17129	0.14674	0.0	0.0	0.0	0.0	0.00498	0.0	0.30419	0.26897	0.10642	0.08097	0.12598	0.01111	0.00238	0.15528	0.14919	0.0457	0.0342	0.03839	0.09545	0.04588
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_canis|t__GCF_000507865	0.00429	0.0	0.01877	0.00274	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.11735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.00296	0.00983	0.01978	0.00219	0.00076	0.0	0.008	0.0	0.0	0.0	0.0	1.20141	1.15966	0.70479	0.17129	0.14674	0.0	0.0	0.0	0.0	0.00498	0.0	0.30419	0.26897	0.10642	0.08097	0.12598	0.01111	0.00238	0.15528	0.14919	0.0457	0.0342	0.03839	0.09545	0.04588
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_cinaedi	0.09447	0.0297	0.16416	0.0959	2.3589	0.0	0.0	0.00199	0.0097	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.19831	0.0	0.0	0.0	0.0	0.0	0.0	0.03579	0.0	0.0	0.01871	0.04584	0.00455	0.0	0.0	0.0	0.0	0.0	0.0	0.02326	0.0	0.0	0.0	1.2671	0.05539	0.02873	0.0	0.0	0.0	0.0	0.01631	0.0	0.0	0.0	0.11414	0.07781	0.04898	0.01473	0.0	0.0	0.0	0.07949	0.0904	0.10958	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_cinaedi|t__Helicobacter_cinaedi_unclassified	0.09447	0.0297	0.16416	0.0959	2.3589	0.0	0.0	0.00199	0.0097	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.19831	0.0	0.0	0.0	0.0	0.0	0.0	0.03579	0.0	0.0	0.01871	0.04584	0.00455	0.0	0.0	0.0	0.0	0.0	0.0	0.02326	0.0	0.0	0.0	1.2671	0.05539	0.02873	0.0	0.0	0.0	0.0	0.01631	0.0	0.0	0.0	0.11414	0.07781	0.04898	0.01473	0.0	0.0	0.0	0.07949	0.0904	0.10958	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_winghamensis	0.0	0.16326	0.0	0.0	0.04039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.03413	0.0	0.0	0.0596	0.16663	0.08965	0.0	0.56416	0.45382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05242	0.00566	0.49874	0.0	0.0	0.06117	0.03575	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter|s__Helicobacter_winghamensis|t__GCF_000158455	0.0	0.16326	0.0	0.0	0.04039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.0	0.03413	0.0	0.0	0.0596	0.16663	0.08965	0.0	0.56416	0.45382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05242	0.00566	0.49874	0.0	0.0	0.06117	0.03575	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0	0.6367	23.69635	0.08549	0.0	8.78158	2.45056	0.0397	0.26422	38.84845	8.39077	1.02583	0.53834	25.14111	4.4338	4.54666	0.0	0.17379	2.78868	0.75453	0.93303	1.01762	0.0	3.2665	58.87166	0.00777	0.63953	21.01368	47.0615	3.70564	0.49918	0.28714	33.98317	13.99279	12.08681	0.27118	5.19751	12.76413	12.9023	25.60007	6.407	6.65594	20.43931	20.41962	11.74811	11.62398	9.68096	9.4172	10.11515	10.43426	4.50932	4.17097	30.83636	14.65788	13.89595	1.09262	0.8	31.88809	32.36863	5.12299	3.05389	0.23957
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.0	0.6367	23.69635	0.08549	0.0	8.78158	2.45056	0.0397	0.26422	38.84845	8.39077	1.02583	0.53834	25.14111	4.4338	4.54666	0.0	0.17379	2.78868	0.69508	0.93303	1.01762	0.0	3.2665	58.87166	0.00777	0.63953	21.01368	47.0615	3.70564	0.49918	0.28714	33.98317	13.99279	12.08681	0.27118	5.19751	12.76413	12.9023	25.60007	6.407	6.65594	20.43931	20.41962	11.74811	11.62398	9.68096	9.4172	10.11515	10.43426	4.50932	4.17097	30.83636	14.65788	13.89595	1.09262	0.8	31.88809	32.36863	5.12299	3.05389	0.18447
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.0	0.6367	23.69635	0.08549	0.0	8.78158	2.45056	0.0397	0.26422	38.84845	8.39077	1.02583	0.53834	25.14111	4.4338	4.54666	0.0	0.17379	2.78868	0.69508	0.93303	1.01762	0.0	3.2665	58.87166	0.00777	0.63953	21.01368	47.0615	3.70564	0.49918	0.28714	33.98317	13.99279	12.08681	0.27118	5.19751	12.76413	12.9023	25.60007	6.407	6.65594	20.43931	20.41962	11.74811	11.62398	9.68096	9.4172	10.11515	10.43426	4.50932	4.17097	30.83636	14.65788	13.89595	1.09262	0.8	31.88809	32.36863	5.12299	3.05389	0.18447
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09649	0.0713	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_freundii|t__Citrobacter_freundii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09649	0.0713	0.0	0.00222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48302	0.0	0.0	0.0	0.21559	0.02385	0.0	22.39338	0.94794	1.09518	0.02734	0.0062	0.0	0.0	0.00543	0.0029	0.0	0.0	0.0	0.0	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48302	0.0	0.0	0.0	0.21559	0.02385	0.0	22.39338	0.94794	1.09518	0.02734	0.0062	0.0	0.0	0.00543	0.0029	0.0	0.0	0.0	0.0	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter_cloacae|t__Enterobacter_cloacae_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.48302	0.0	0.0	0.0	0.21559	0.02385	0.0	22.39338	0.94794	1.09518	0.02734	0.0062	0.0	0.0	0.00543	0.0029	0.0	0.0	0.0	0.0	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	0.0	0.6367	23.69635	0.08549	0.0	8.78158	2.45056	0.0397	0.26422	38.84845	8.38107	1.02583	0.53834	25.14111	4.4338	4.54666	0.0	0.17379	2.78868	0.69508	0.93303	1.01762	0.0	3.2665	58.87166	0.00777	0.63953	21.01368	47.02336	3.70564	0.49918	0.28714	33.50015	13.99279	12.08681	0.27118	4.98192	12.64379	12.83101	3.20669	5.45684	5.56076	20.41198	20.41342	11.74811	11.62398	9.67553	9.4143	10.11515	10.43426	4.50932	4.17097	30.83636	14.65242	13.89595	1.09262	0.8	31.88809	32.36863	5.12299	3.05389	0.18447
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_albertii	0.0	0.0	0.0	0.0	0.0	0.01019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.01958	0.0	0.0	0.01432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_albertii|t__Escherichia_albertii_unclassified	0.0	0.0	0.0	0.0	0.0	0.01019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02169	0.01958	0.0	0.0	0.01432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli	0.0	0.58748	18.32481	0.04104	0.0	2.44883	1.60341	0.02457	0.11521	27.85636	6.7252	1.02326	0.48828	22.80454	3.32461	3.44087	0.0	0.11529	2.21003	0.63789	0.50743	1.01762	0.0	2.29371	44.80358	0.00777	0.42369	10.38725	33.77833	2.54963	0.38844	0.14592	24.37883	10.61349	9.11192	0.24694	3.85885	8.32133	7.52027	1.85551	3.23981	3.70701	12.13098	11.63872	10.06216	9.11733	6.99952	7.70535	8.43983	8.12086	4.0506	3.7472	26.07018	10.64487	11.11704	0.6867	0.8	27.45961	28.1605	3.82766	2.03251	0.18447
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_coli|t__Escherichia_coli_unclassified	0.0	0.58748	18.32481	0.04104	0.0	2.44883	1.60341	0.02457	0.11521	27.85636	6.7252	1.02326	0.48828	22.80454	3.32461	3.44087	0.0	0.11529	2.21003	0.63789	0.50743	1.01762	0.0	2.29371	44.80358	0.00777	0.42369	10.38725	33.77833	2.54963	0.38844	0.14592	24.37883	10.61349	9.11192	0.24694	3.85885	8.32133	7.52027	1.85551	3.23981	3.70701	12.13098	11.63872	10.06216	9.11733	6.99952	7.70535	8.43983	8.12086	4.0506	3.7472	26.07018	10.64487	11.11704	0.6867	0.8	27.45961	28.1605	3.82766	2.03251	0.18447
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_fergusonii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_fergusonii|t__Escherichia_fergusonii_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_TW09276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_sp_TW09276|t__GCF_000208445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.72808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia_unclassified	0.0	0.04922	5.37154	0.04446	0.0	6.32256	0.84714	0.01514	0.14902	10.99209	1.65587	0.00257	0.05006	2.33657	1.10919	1.10579	0.0	0.0585	0.57864	0.05719	0.4256	0.0	0.0	0.95874	14.06808	0.0	0.21584	10.62643	13.15343	1.15601	0.11074	0.14123	6.39324	3.3793	2.97489	0.02425	1.12307	4.32246	5.31074	1.35117	2.19534	1.83417	8.281	8.7747	1.67163	2.50664	2.67601	1.70895	1.67533	2.3134	0.45872	0.42377	4.76618	4.00755	2.77891	0.40592	0.0	4.42848	4.20813	1.29533	1.02138	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Pantoea|s__Pantoea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
