X.mOTUs2_clade	CSM67UH7	CSM7KOON	CSM7KOOP	CSMAHYLR	HSM5MD5D	HSM5MD6Q	HSM5MD6W	HSM67VF3	HSM67VFX	HSM67VFZ	HSM67VGK	HSM67VI7	HSM67VI9	HSM67VIB	HSM6XRRJ	HSM6XRTG	HSM6XRUL	HSM6XRUN	HSM6XRVC	HSM6XRVK	HSM7CYXI	HSM7CYXO	HSM7CYZJ	HSM7CZ1A	HSM7CZ1C	HSM7CZ1E	HSM7CZ24	HSM7CZ28	HSM7CZ2A	HSM7J4HC	HSM7J4HW	HSM7J4HY	HSM7J4KO	HSM7J4LD	HSM7J4LN	HSM7J4NY	HSM7J4O5	HSM7J4R2	HSMA33NY	HSMA33SE	HSMA33SG	MSM6J2JR	MSM6J2JZ	MSM6J2K6	MSM6J2KA	MSM6J2QF	MSM6J2QH	MSM6J2RM	MSM6J2RU	MSM79H58	MSM79H5E	MSM79H5M	MSM79H5S	MSM79H5U	MSM79H6D	MSM79H6L	MSM79H83	MSM79H8H	MSM79H9A	MSM79HA7	MSM79HBL	MSM79HC8	MSM79HCP	MSM9VZGO	MSM9VZHB	MSM9VZHN	MSM9VZHP	MSM9VZHR	MSM9VZJZ	MSM9VZKE	MSM9VZL7	MSM9VZLJ	MSM9VZMI	MSM9VZMS	MSM9VZMW	MSM9VZNL	MSM9VZOI	MSM9VZOO	MSM9VZPT	MSMA26BB	MSMA26BF	MSMA26BH	MSMA26BJ	MSMA26BN	MSMA26BR	MSMA26BV	MSMA26DI	MSMAPC5H	MSMAPC6M	MSMAPC7T	MSMB4LZX	MSMB4LZZ	PSM6XBTR	PSM7J154	PSM7J15M	PSM7J17V	PSM7J19P	PSM7J19R	PSM7J1DL	PSMA265L
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17505]	0	0.0003784949	0.0005014315	0.0009313138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002897223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046356336	0	0	0	0	0	0	0	0	0.0027769404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036817686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17535]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003663207	0	0.0003394674	0	0	0	0.0004117219	0	0	0	0	0	0.0005876931	0	0	0	0	0.0011971935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17614]	0	0.0007606279	0.0005031863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004530353	0.001698191	0	0.0002247369	0.0002588187	0.0005511468	0	0	0	0.0004517942	0	0	0	0	0	0.0003085547	0.0004511701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17626]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17698]	0	0	0	0	0	0	0	0	0	0.0003121966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000453113	0	0.0008106908	0	0	0	0	0.0015898352	0.0005390077	0	0	0	0	0	0	0.0003199606	0	0	0	0	0.0003953103	0	0.0004124371	0.0002078549	0	0	0.0004166081	0.0003612536	0.0002392069	0	0	0.0006279763	0	0	0	0.00042301	0	0	0	0	0	0	0	0.0003079069	0	0	0	0	0	0	0	0	0	0	0	0	0.0006326403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17708]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003065792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17811]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003406733	0	0	0	0	0	0	0	0	0	0.000154637	0.0002344021	0	0.0011340442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002719812	0	0	0	0	0	0.000633726	0	0	0	0	0	0	0	0	0	0.0004538039	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17830]	0	0	0	0.0006995687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17884]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004109349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001900083	0.0002498614	0	0	0.0001875386	0.0004066012	0	0.0001629957	0.0004235244	0.0002356668	0	0	0.0002004744	0	0	0.0008408518	0	0	0	0	0	0	0	0	0.0003604451	0	0	0	0	0	0	0	0.0002951607	0	0	0	0	0	0	0	0.0008616384	0	0	0	0	0.0002192656	0	0	0	0.0001778453	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17886]	0.0006201833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007654553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17927]	0	0.0003830931	0	0.0002046449	0	0	0	0	0	0	0	0	0	0	0	0.0005156524	0	0	0	0	0	0	0.0007671437	0	0.0006303837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298366	0.0001809429	0.00021845	0	0	0	0.0001544322	0.0004653184	0	0.0004502931	0	0	0.0003025352	0.0002967462	0.0004844298	0	0	0.0007264743	0	0	0.0015800621	0	0	0	0	0	0	0	0	0.0002295829	0	0	0	0	0	0	0.0003476362	0.000273781	0	0	0	0.0003721698	0	0	0	0	0	0	0	0.000560736	0	0	0	0	0.0002309793	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17981]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009775295	0.0009453439	0	0	0	0	0	0	0	0	0.0006086273	0	0	0.0026577181	0.0007954789	0	0	0	0	0	0	0.0029146505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_17983]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002726326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_18070]	0	0	0	0	0	0	0	0	0	0	0	0.0004241801	0	0.0002617681	0	0	0	0	0	0	0	0	0.0015680412	0	0	0	0	0	0.0004425184	0	0.000565856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003415194	0	0	0	0	0	0	0.0001861555	0	0.0001208512	0	0	0	0	0	0	0	0	0	0	0.0004700235	0	0	0	0	0	0	0	0	0	0	0	0	0.0003192776	0.0002418516	0.0008595055	0.0004924877	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_18118]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003423675	0	0	0	0	0.0001481803	0	0	0	0	0	0	0	0	0	0.0005516791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_18167]	0	0.0003686496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_18268]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003769569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007545351	0	0	0	0	0	0	0.000238123	0.000924681	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_18286]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001729201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007617439	0.0004330488	0	0	0	0	0.0005541811	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_24935]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003971809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001018381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26225]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002812303	0	0	0	0.0001421294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003575783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26270]	0.00053731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26293]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002377024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26319]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001618705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001801746	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26358]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001090866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26437]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008543984	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26531]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002990571	0.0033235277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26582]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003427925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26599]	0	0	0.0002198944	0	0	0	0	0	0	0	0	0.0003147686	0	0	0	0.0003818644	0	0.0006919378	0	0	0	0	0	0	0	0	0.0004316839	0	0	0	0	0	0	0	0	0.000196455	0.0010717729	0	0	0	0	0	0	0.0003899087	0.0002854153	0	0	0	0.000440232	0.000544718	0	0	0	0	0.0001435915	0	0	0	0.0002110972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003851354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002660188	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26733]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017174021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005381152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26965]	0	0	0	0	0	0	0	0	0	0	0	0.0004276102	0	0	0	0	0	0	0	0	0	0	0	0	0.000322722	0	0.0007436034	0.0007349421	0	0	0.0005069967	0.0011223151	0	0	0	0.0003709616	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001947077	0	0	0	0	0	0.0003909404	0	0	0.0002106413	0	0	0	0	0	0	0	0	0	0	0	0	0.0002934559	0	0.000393324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26970]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012600384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_26976]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003012613	0	0	0	0	0	0	0	0	0	0	0	0.000274437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009480221	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [ext_mOTU_v3_33174]	0	0.0006221381	0.0003645618	0	0	0	0	0	0	0	0	0	0	0	0	0.0005088675	0	0	0	0	0	0	0.0011557545	0	0.00057077	0	0	0.000443153	0	0	0.0005022812	0	0	0	0	0.0010310228	0	0	0	0.0004850875	0.0007712089	0.0005474031	0	0	0	0.0004677656	0.0004072264	0	0.0007212311	0.0025717834	0	0.0004457885	0.0012793916	0.0014347373	0	0	0.0003307727	0.0014180027	0.0011575896	0.0002220712	0	0	0.0007648173	0	0	0	0	0.0009449434	0.0003085691	0.0011966771	0.000842059	0	0	0	0	0	0	0	0.0015808373	0	0	0.0005809805	0.000685258	0.0015605759	0.002725391	0.0013006508	0	0.0005169998	0.0004477804	0.0007303925	0	0.0008715251	0.0007454474	0.0003748344	0	0	0.0002032076	0.0004462815	0.0005764149	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [meta_mOTU_v3_12239]	0.0475585329	0.0019079415	0.0021017169	0.0016754211	0.0120731546	0.0011314243	0	0	0.0098088631	0.02442217	0.0095600691	0.0141929151	0.0134843401	0.0298836692	0.0016466429	0	0.0005648432	0.0005173998	0.0044410379	0.0677185043	0	0	0.0018966228	0.0006757918	0.0015048948	0	0.0079191594	0.0005374476	0.0050781591	0	0.0009367093	0.0014132949	0	0	0	0.0009606504	0.0049321443	0.0084403423	0.0010490297	0.0040494383	0.0027054911	0.0021017011	0.0007899741	0.0015495727	0.0023230615	0.0003341067	0.0001531886	0.0002350794	0.0052270915	0	0.000177523	0.0013125729	0.0003191601	0.0004782265	0.0077889797	0.0009731473	0.0005696954	0.0323636008	0	0.0020127824	0.0055978632	0.0146200733	0.00073485	0.0107317745	0.0124253119	0.0005437058	0.0019987838	0.0006611243	0.0168388888	0.0013569992	0.0006150817	0.0068909692	0	0.0022241042	0.002509247	0.0644559267	0	0.0007447215	0	0.0023152517	0.0009943937	0.0006037083	0.0015138132	0.0034156001	0.0012680017	0.0029663626	0.0005750596	0.0003032403	0.0026009324	0	0.0034261013	0.0026637237	0.0014489027	0.0003116903	0	0	0	0	0.0032082114	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [meta_mOTU_v3_12259]	0	0	0	0	0.0005093422	0.0013843126	0.0009424724	0.0017698123	0.0005730152	0.0008008805	0	0.0017422581	0.0007705328	0.0005476995	0.0002360699	0	0.0008917218	0.0004500474	0.0014083156	0.0012074729	0.0039411556	0.0046568328	0.0004741557	0.0176821856	0.000569189	0.0016006972	0.0006456954	0.0021277688	0.0005130662	0.0027186871	0.0012679713	0.0002943585	0.0062263667	0	0	0.000374857	0	0.0005535037	0.0024522772	0.0039431179	0.0030907726	0.0004791202	0.0005638789	0.0002124267	0.0004419465	0.0005217288	0.0004603256	0	0.0005022135	0	0.0041908784	0.006921512	0.001264888	0	0.0004935023	0.0004142091	0.0009528374	0	0	0.0003354637	0.0006931663	0.0001975245	0	0.0093515573	0.0100124079	0	0	0.0012342865	0	0	0	0.0115151698	0	0	0.0011836299	0.0011002603	0	0.0007062089	0.0006322501	0.0001502157	0	0.0003154622	0.0002338261	0	0	0	0.0002893977	0.0009026688	0	0	0.0003926572	0	0.0043791729	0.0006735357	0	0	0	0.0031036818	0.0020640341	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [meta_mOTU_v3_12264]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0095917887	0.0057339905	0.0100180084	0	0	0	0.0107626531	0	0.0042003502	0.0143292511	0	0	0.0140243951	0.0059597776	0	0	0	0.0124034077	0	0.0005435114	0	0.0001788035	0	0	0	0	0	0	0	0.012330169	0	0	0	0.0001515905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044582787	0.0122034515	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae gen. incertae sedis|s__Ruminococcaceae species incertae sedis [meta_mOTU_v3_12286]	0.0009086252	0	0	0	0.0005918512	0	0	0	0.0006465837	0.0014903672	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003507265	0	0	0	0	0	0.0004057844	0	0	0	0	0	0	0	0	0.0013458581	0.0003500649	0.0007936903	0	0.0003433864	0	0.0007631263	0	0	0	0.0002909688	0.0003268308	0.0003452742	0.0002427955	0.0003393626	0.0004131988	0.0001495425	0.0002002272	0	0	0	0.0002174872	0	0.0004829429	0	0.0011866089	0.0012677945	0	0	0	0.0003113134	0	0	0.0008016701	0	0	0.0008667676	0.0019447087	0	0	0.0005845805	0.0002315252	0.0004971968	0	0	0	0	0	0	0	0	0	0.0005710169	0.0003941513	0.0019039144	0	0	0	0	0	0.0006930015	0
