X.mOTUs2_clade	reSRR9697535	reSRR9697536	reSRR9697537	reSRR9697538	reSRR9697539	reSRR9697540	reSRR9697541	reSRR9697542	reSRR9697543	reSRR9697544	reSRR9697545	reSRR9697546	reSRR9697547	reSRR9697548	reSRR9697549	reSRR9697550	reSRR9697551	reSRR9697552	reSRR9697553	reSRR9697554	reSRR9697555	reSRR9697556	reSRR9697557	reSRR9697558	reSRR9697559	reSRR9697560	reSRR9697561	reSRR9697562	reSRR9697563	reSRR9697564	reSRR9697566	reSRR9697567	reSRR9697568	reSRR9697569
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp.	0.0033345254	0	0.0013785043	0.0065791485	0	0	0	0.011795918	0	0.0028458766	0.0022381942	0.0039221264	0.031507551	0	0.0142656646	0	0.0115162253	0.0390478643	0	0.0127283385	0.0112166076	0.0076654657	0.0082748277	0	0	0	0.0037668333	0.0003761897	0.0450575925	0	0	0	0.0034363861	0.0031542618
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp.	0.0039114818	0	0	0.0033445841	0	0.0354688616	0	0.0077253092	0	0	0	0	0	0	0.0014582972	0	0.0035068973	0	0.0066536528	0	0	0	0.0020308476	0	0	0	0.0016668273	0	0.0011485283	0	0	0	0.0127187337	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072221631	0	0.0124326411	0	0	0	0	0	0	0	0	0	0.0033590653	0.0011287033	0.0120632982	0	0	0.0057762281	0.001998884
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp.	0	0.0110450696	0.0031621353	0	0	0	0	0	0.0141344879	0	0.0253464242	0.002153945	0	0	0	0.0049501706	0	0.0126882844	0	0.0067355975	0	0.0014989588	0.0050303847	0.0282394729	0	0	0	0.0180498189	0.0034906852	0.0095996669	0	0.0154302768	0	0.0192561833
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas stutzeri/balearica	0	0	0	0	0	0	0	0.0073953881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Rugamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031011363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Rugamonas|s__Rugamonas rubra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031011363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020177077	0	0	0	0	0	0	0	0	0	0.0098446798	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020177077	0	0	0	0	0	0	0	0	0	0.0098446798	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020177077	0	0	0	0	0	0	0	0	0	0.0098446798	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Thiotrichales|f__Piscirickettsiaceae|g__Methylophaga|s__Methylophaga aminisulfidivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020177077	0	0	0	0	0	0	0	0	0	0.0098446798	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136663451	0	0	0	0.0024129287	0	0	0	0	0	0	0	0	0	0	0.0063605169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136663451	0	0	0	0.0024129287	0	0	0	0	0	0	0	0	0	0	0.0063605169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136663451	0	0	0	0.0024129287	0	0	0	0	0	0	0	0	0	0	0.0063605169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio cholerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024129287	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Vibrionales|f__Vibrionaceae|g__Vibrio|s__Vibrio fluvialis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136663451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063605169
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.1769496892	0.002362048	0.0104074272	0.1023911502	0.0144676232	0.1345660643	0	0.0945215726	0.0772996095	0.0238339932	0.0131131645	0.1796309627	0.1560710387	0.027163227	0.4061065171	0.0210433256	0.1722226279	0.074754927	0.1008325302	0.0887654454	0.1628040004	0.0454907925	0.0501542364	0.0085127509	0.0890069628	0.0147473614	0.1342560029	0.0905994583	0.144399589	0.0418511792	0.1339873891	0.0125960713	0.0441942159	0.0251033284
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae	0.0108011898	0	0	0.0169349566	0	0.0064117086	0	0.0094910506	0	0	0	0.0022249751	0.0128882181	0	0.0088190239	0.004594276	0.0317938885	0.0051298977	0.0297220721	0.0516147465	0.0240212565	0.0049115233	0.004966713	0.0056586216	0.01106053	0.0147473614	0.037650185	0.0007522524	0.0078898986	0	0	0.0097218041	0.0038866198	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella	0	0	0	0	0	0	0	0.0045776928	0	0	0	0	0	0	0	0	0.0021500708	0	0	0	0	0	0.0023205047	0	0.0026804085	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella immobilis	0	0	0	0	0	0	0	0.0045776928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dokdonella|s__Dokdonella koreensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021500708	0	0	0	0	0	0.0023205047	0	0.0026804085	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella	0.0079774601	0	0	0.0070173851	0	0	0	0	0	0	0	0	0	0	0.002102889	0	0.0148232938	0	0.016601872	0.0301405476	0.0095496684	0.0027996451	0.0026462084	0	0	0	0.0133088616	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella ginsengisoli	0.0034487161	0	0	0.0035709752	0	0	0	0	0	0	0	0	0	0	0.0007465469	0	0.0023879167	0	0.0084391463	0.0049318831	0	0	0.0026462084	0	0	0	0.0032493906	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella japonica	0.0028052739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028298356	0	0	0	0	0	0	0	0	0	0.0013088913	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella japonica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042848929	0	0	0	0.0035569335	0	0	0	0	0	0.0014246066	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella japonica/marensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023836897	0	0	0.0061306396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella jiangningensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007836983	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella jiangningensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013105638	0	0	0.0089746286	0.0059927348	0.0027996451	0	0	0	0	0.0030446984	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Dyella|s__Dyella thiooxydans	0.0017234702	0	0	0.0034464099	0	0	0	0	0	0	0	0	0	0	0.0013563421	0	0.0016263951	0	0.0081627257	0.0101033963	0	0	0	0	0	0	0.0034975763	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013134128	0	0	0	0	0	0	0	0.0008237565	0	0.0017934253	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria|s__Frateuria sp. Soil773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013134128	0	0	0	0	0	0	0	0	0	0.0017934253	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Frateuria|s__Frateuria terrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008237565	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter	0	0	0	0.0099175715	0	0	0	0	0	0	0	0	0	0	0	0.004594276	0.0033196149	0.0051298977	0	0	0.0035930673	0.0021118782	0	0.0056586216	0	0.0147473614	0.003209629	0.0004876219	0.0036982611	0	0	0.0097218041	0.0038866198	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter sp. UNCMF331Sha3.1	0	0	0	0.0035192366	0	0	0	0	0	0	0	0	0	0	0	0.004594276	0	0.0036434683	0	0	0	0	0	0.0028293108	0	0	0	0	0.0036982611	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter sp. UNCMF366Tsu5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0038866198	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter sp.	0	0	0	0.0031991674	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014864294	0	0	0.0035930673	0	0	0.0028293108	0	0.0147473614	0	0.0002583628	0	0	0	0.0097218041	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Luteibacter|s__Luteibacter yeojuensis	0	0	0	0.0031991674	0	0	0	0	0	0	0	0	0	0	0	0	0.0033196149	0	0	0	0	0.0021118782	0	0	0	0	0.003209629	0.0002292591	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015061625	0	0.0044519203	0	0.006822504	0.0143570643	0	0	0	0	0.0046873118	0	0.0075178566	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. [Dyella/Luteibacter]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086442	0.0002646305	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. [Dyella/Luteibacter]|s__Rhodanobacteraceae sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00086442	0.0002646305	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. incertae sedis	0.0028237296	0	0	0	0	0.0064117086	0	0.0049133578	0	0	0	0.0022249751	0.0128882181	0	0.0052099724	0	0.0057355759	0	0.006297696	0.0071171346	0.0108785209	0	0	0	0.0028690531	0	0.0109559925	0	0.0041916375	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. incertae sedis|s__Rhodanobacteraceae species incertae sedis [ext_mOTU_v3_15004]	0	0	0	0	0	0	0	0.0049133578	0	0	0	0	0	0	0	0	0.0013049026	0	0	0	0.0054476621	0	0	0	0.0028690531	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. incertae sedis|s__Rhodanobacteraceae species incertae sedis [ext_mOTU_v3_18723]	0	0	0	0	0	0.0064117086	0	0	0	0	0	0.0022249751	0.0128882181	0	0.0052099724	0	0.0044306733	0	0.006297696	0.0071171346	0	0	0	0	0	0	0.00878827	0	0.0041916375	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacteraceae gen. incertae sedis|s__Rhodanobacteraceae species incertae sedis [ext_mOTU_v3_24426]	0.0028237296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0054308588	0	0	0	0	0	0.0021677224	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter denitrificans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0028283678	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter glycinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001458728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter sp. C06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016048449	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter sp. OR444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026805008	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0053379018	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016153494	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017239278	0	0	0	0	0	0	0	0	0	0.0028153035	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter spathiphylli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015061625	0	0.0012692645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter species incertae sedis [ext_mOTU_v3_15009]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006822504	0.0061907948	0	0	0	0	0	0	0.0014823588	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter thiooxydans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020068111	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	0.1661484995	0.002362048	0.0104074272	0.0854561936	0.0144676232	0.1281543556	0	0.085030522	0.0772996095	0.0238339932	0.0131131645	0.1774059876	0.1431828207	0.027163227	0.3972874932	0.0164490496	0.1404287394	0.0696250292	0.0711104582	0.0371506988	0.1387827439	0.0405792692	0.0451875234	0.0028541293	0.0779464329	0	0.0958145911	0.0896074784	0.1365096903	0.0418511792	0.1339873891	0.0028742673	0.0403075961	0.0251033284
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas	0.004271074	0	0	0.0040429039	0	0	0	0.0089789778	0	0	0	0	0	0	0	0	0	0	0	0.0041351453	0	0	0	0	0	0	0.0016118224	0.0001202757	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas malthae	0.0014749378	0	0	0.0040429039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041351453	0	0	0	0	0	0	0.0016118224	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas sp. SCN 70-307	0.0027961362	0	0	0	0	0	0	0.005047456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001202757	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas species incertae sedis [ext_mOTU_v3_22051]	0	0	0	0	0	0	0	0.0039315218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas	0.0022870705	0	0.0013924062	0	0	0	0	0	0.0352437267	0	0	0.0036541528	0	0.027163227	0	0	0	0	0.0087950582	0	0	0	0.0051440459	0	0	0	0.0022810296	0.0025316056	0	0	0	0	0	0.0015874614
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas abyssi	0	0	0	0	0	0	0	0	0.0274231386	0	0	0.0026957445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas huabeiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0087950582	0	0	0	0	0	0	0	0	0.0003106528	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas mephitis	0	0	0	0	0	0	0	0	0.001177874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas sp. FCS-9	0	0	0.0013924062	0	0	0	0	0	0.0066427141	0	0	0.0009584083	0	0.027163227	0	0	0	0	0	0	0	0	0.0051440459	0	0	0	0.0022810296	0.0016645114	0	0	0	0	0	0.0015874614
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Luteimonas|s__Luteimonas sp. J29	0.0022870705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005564413	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter	0.0039298294	0	0	0.0034903503	0	0	0	0	0	0	0	0.0010042235	0	0	0.0014739106	0	0.0065053071	0	0	0	0.0076692098	0	0	0	0.0091735008	0	0.0031562909	0.0015910476	0	0	0.0240432139	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter antibioticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0009112668	0	0	0	0	0	0	0	0.0017493638	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter antibioticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015822724	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter arseniciresistens	0	0	0	0.002183408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter capsici	0.0024431401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006231493	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter enzymogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0055940403	0	0	0	0.0049478773	0	0	0	0.0063830379	0	0.0015740185	0.000467362	0	0	0.0240432139	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter enzymogenes	0	0	0	0	0	0	0	0	0	0	0	0.0010042235	0	0	0.0014739106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter gummosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002259038	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027213325	0	0	0	0	0	0	0.000171387	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter sp.	0.0014866893	0	0	0.0013069423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010410991	0	0	0.0001032455	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0.0333531909	0	0	0.0346037361	0	0.0683097626	0	0.0358226955	0	0	0.0069395466	0.0175695888	0.0230475106	0	0.0086044784	0	0.0731575436	0.0036370082	0.0131468728	0	0.0723922585	0	0	0	0.0113593399	0	0.0461882248	0.001862598	0.0026791871	0	0	0	0.0124671862	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas indica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008417499	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas mexicana	0.0026685872	0	0	0.0062078077	0	0.0083635083	0	0	0	0	0	0.0045321265	0	0	0.0017127665	0	0.0234276395	0	0.004407027	0	0.008053748	0	0	0	0.0008603888	0	0.0018667727	0	0.0026791871	0	0	0	0.0038698309	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas sp. CF385	0.0047041016	0	0	0.0044691279	0	0.0104978329	0	0	0	0	0	0.0017036591	0	0	0.0016119819	0	0.0078125418	0	0	0	0.0066058731	0	0	0	0.0021835299	0	0.0016153494	0.000316267	0	0	0	0	0.0047275243	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas sp. GM95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010140312	0.0004453898	0	0	0	0	0	0
