Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005164	reERR5005165	reERR5005166	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005335
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas sp002430835	0	0	0	0	0	0	0	0	0	0	0	8.28981556256396e-06	0.00062819738299165	0	0.000124916527041832	0	0	0	0.00175016124211197	0	0	0	1.15030382983136e-05	0	0.000129075868893445	0	0	0	0	0	0	0	0	0	0	0	1.30082076665059e-05	0.00923048094368601	0	0.000968065795039079	3.32880714194082	0.00112645442438716	0	0	0	0	4.60596281886806e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium	0	0	0	0	0	0	0	0	0	0.000107679121339628	0	1.51381541624066e-05	0.000145306994565532	0.000149349362842763	6.41564740858863e-05	0	0	0	0	0	0	0	0	0	5.89268358025811e-05	0	0	0	0	0	0	0	0	0	0	0	1.18772397012932e-05	0.609219828624753	1.46641868307352e-05	4.41949797738376e-05	0.00295040889381127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68838648027338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales|f__Micavibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68838648027338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales|f__Micavibrionaceae|g__Micavibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68838648027338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467249894808849
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__CAG-239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467249894808849
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__RF32|f__CAG-239|g__CAAFZY01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.467249894808849
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	1.76726930539663e-05	0	4.11820349150351e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60925986656188e-05	0.00157394455747368	0.000260913524301292	0.00182341504334141	4.49676662060683	0.0209440367356331	0	9.03040226720876e-06	3.63539792294466e-05	0	6.07390954954926e-06	0	0	0	0	0	0	1.04053058296765e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A	0	0	0	0	0	0	0	0	4.23038446930773e-05	0.000197491315777568	0	2.37981191322353e-05	0.000669264587964627	0	0.0117854399126535	0	0	0	4.52639915778012e-06	0	0.00022201280118877	0	0	0	0.0015233582115587	0	0	1.4104948727822e-05	7.53570901489622e-06	0	0	0	0	4.76885090590099e-06	0	0	2.4895678591641e-05	0.872243909586873	0	0.0084530659987483	0.00141372651471156	0.00306439801882423	2.54351576169064e-05	0	2.47315792892433e-05	0	0	0	0	0	0	5.57338002307153e-06	5.19084520884658e-05	2.81702490188483e-05	3.65352237662361e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A	0	0	0	0	0	0	0	0	4.23038446930773e-05	0.000197491315777568	0	2.37981191322353e-05	0.000669264587964627	0	0.0117854399126535	0	0	0	4.52639915778012e-06	0	0.00022201280118877	0	0	0	0.0015233582115587	0	0	1.4104948727822e-05	7.53570901489622e-06	0	0	0	0	4.76885090590099e-06	0	0	2.4895678591641e-05	0.872243909586873	0	0.0084530659987483	0.00141372651471156	0.00306439801882423	2.54351576169064e-05	0	2.47315792892433e-05	0	0	0	0	0	0	5.57338002307153e-06	5.19084520884658e-05	2.81702490188483e-05	3.65352237662361e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A|g__Ochrobactrum	0	0	0	0	0	0	0	0	4.23038446930773e-05	0.000197491315777568	0	2.37981191322353e-05	0.000669264587964627	0	0.0117854399126535	0	0	0	4.52639915778012e-06	0	0.00022201280118877	0	0	0	0.0015233582115587	0	0	1.4104948727822e-05	7.53570901489622e-06	0	0	0	0	4.76885090590099e-06	0	0	2.4895678591641e-05	0.872243909586873	0	0.0084530659987483	0.00141372651471156	0.00306439801882423	2.54351576169064e-05	0	2.47315792892433e-05	0	0	0	0	0	0	5.57338002307153e-06	5.19084520884658e-05	2.81702490188483e-05	3.65352237662361e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A|g__Ochrobactrum|s__Ochrobactrum tritici	0	0	0	0	0	0	0	0	4.23038446930773e-05	0.000197491315777568	0	2.37981191322353e-05	0.000669264587964627	0	0.0117854399126535	0	0	0	4.52639915778012e-06	0	0.00022201280118877	0	0	0	0.0015233582115587	0	0	1.4104948727822e-05	7.53570901489622e-06	0	0	0	0	4.76885090590099e-06	0	0	2.4895678591641e-05	0.872243909586873	0	0.0084530659987483	0.00141372651471156	0.00306439801882423	2.54351576169064e-05	0	2.47315792892433e-05	0	0	0	0	0	0	5.57338002307153e-06	5.19084520884658e-05	2.81702490188483e-05	3.65352237662361e-05	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae	0	0	0	0	0	0	0	0	0	0	0	0	1.76726930539663e-05	0	4.11820349150351e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126231135720447	4.23582309035518e-05	0.00140425329928681	2.85990601769463	0.000916742201835855	0	9.03040226720876e-06	3.63539792294466e-05	0	6.07390954954926e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia	0	0	0	0	0	0	0	0	0	0	0	0	1.76726930539663e-05	0	4.11820349150351e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126231135720447	4.23582309035518e-05	0.00140425329928681	2.85990601769463	0.000916742201835855	0	9.03040226720876e-06	3.63539792294466e-05	0	6.07390954954926e-06	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60925986656188e-05	0.000311633200269218	0.00021855529339774	0.000419161744054597	1.6368606029122	0.0200272945337972	0	0	0	0	0	0	0	0	0	0	0	1.04053058296765e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Shinella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60925986656188e-05	0.000311633200269218	0.00021855529339774	0.000419161744054597	1.6368606029122	0.0200272945337972	0	0	0	0	0	0	0	0	0	0	0	1.04053058296765e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	0	0	0	0	0	0	0	0	0.000133492550946949	0.000404990620523353	0	0.00682838446373089	0.677036561926409	0.0067405926474846	0.0400795263729328	0.000161764195223683	0	0	0	0	0	0	0	0	0	0	1.18788965087623e-05	0	0	0	0	0	0	0	0	0	0	0.000494320331949393	3.8036753759945e-06	0	5.95558655426302e-06	0	0	0	0	0	0	0	4.93968602832751e-05	0	0	8.27631316282293e-06	0	0	1.95509129877299e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	0	0	0	0	0	0	0	0	0.000133492550946949	0.000404990620523353	0	0.00682838446373089	0.677036561926409	0.0067405926474846	0.0400795263729328	0.000161764195223683	0	0	0	0	0	0	0	0	0	0	1.18788965087623e-05	0	0	0	0	0	0	0	0	0	0	0.000494320331949393	3.8036753759945e-06	0	5.95558655426302e-06	0	0	0	0	0	0	0	4.93968602832751e-05	0	0	8.27631316282293e-06	0	0	1.95509129877299e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Paracoccus	0	0	0	0	0	0	0	0	0.000133492550946949	0.000404990620523353	0	0.00682838446373089	0.677036561926409	0.0067405926474846	0.0400795263729328	0.000161764195223683	0	0	0	0	0	0	0	0	0	0	1.18788965087623e-05	0	0	0	0	0	0	0	0	0	0	0.000494320331949393	3.8036753759945e-06	0	5.95558655426302e-06	0	0	0	0	0	0	0	4.93968602832751e-05	0	0	8.27631316282293e-06	0	0	1.95509129877299e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	0	0	0	0	0	0	0	0	2.85398155102857e-05	0	0	0.0045602651077262	0.0171886957984469	0.0283220074594794	0.0041747227917409	0.0132824984437442	1.17374515150345e-05	0	0	6.2670124104182e-06	5.84552544694237e-06	0	2.37655827754403e-05	0	0.000511070321381319	8.57986750925197e-06	0	0	8.26713705884336e-06	0	0	1.13934972139003e-05	5.78050236733003e-06	1.56115010525439e-05	2.54118734855117e-05	0	0.000228807987386231	6.6660576662126	0.000315224114465135	0	0.000461033717463634	0.000476561547936542	1.37288396712271e-05	0	3.55975396462075e-05	0	0.000372587106091848	0	2.69321947315964e-05	0	0.000606562999232934	1.81474557227414e-05	9.46028617760475e-05	6.60087260831156e-05	3.21519365692099e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	0	0	0	0	0	0	0	0	2.85398155102857e-05	0	0	0.0045602651077262	0.0171886957984469	0.0283220074594794	0.0041747227917409	0.0132824984437442	1.17374515150345e-05	0	0	6.2670124104182e-06	5.84552544694237e-06	0	2.37655827754403e-05	0	0.000511070321381319	8.57986750925197e-06	0	0	8.26713705884336e-06	0	0	1.13934972139003e-05	5.78050236733003e-06	1.56115010525439e-05	2.54118734855117e-05	0	0.000228807987386231	6.6660576662126	0.000315224114465135	0	0.000461033717463634	0.000476561547936542	1.37288396712271e-05	0	3.55975396462075e-05	0	0.000372587106091848	0	2.69321947315964e-05	0	0.000606562999232934	1.81474557227414e-05	9.46028617760475e-05	6.60087260831156e-05	3.21519365692099e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium	0	0	0	0	0	0	0	0	2.27385750181442e-05	0	0	1.70555126011236e-05	0.00105119818624912	0	0.000289129451444702	0	0	0	0	0	0	0	0	0	0.000177040939917866	0	0	0	0	0	0	0	0	0	0	0	0	0.471865063420391	0	0	0	0	0	0	0	0	0.000170574002941731	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingobium_A	0	0	0	0	0	0	0	0	0	0	0	0	0.00024102467770679	0	0.000517399759458096	0	0	0	0	0	0	0	0	0	7.50354531535875e-05	0	0	0	0	0	0	0	0	0	0	0	9.07444682269478e-05	3.75029757151244	0	0	0	0.00039290388938864	0	0	0	0	0.000162662769577517	0	0	0	0	0	9.46028617760475e-05	6.60087260831156e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	0	0	0	0	0	0	0	0	5.8012404921415e-06	0	0	0.00454320959512508	0.015896472934491	0.0283220074594794	0.0033681935808381	0.0132824984437442	1.17374515150345e-05	0	0	6.2670124104182e-06	5.84552544694237e-06	0	2.37655827754403e-05	0	0.000258993928309865	8.57986750925197e-06	0	0	8.26713705884336e-06	0	0	1.13934972139003e-05	5.78050236733003e-06	1.56115010525439e-05	2.54118734855117e-05	0	0.000138063519159283	2.44389503127977	0.000315224114465135	0	0.000461033717463634	8.36576585479026e-05	1.37288396712271e-05	0	3.55975396462075e-05	0	3.93503335725996e-05	0	2.69321947315964e-05	0	0.000606562999232934	1.81474557227414e-05	0	0	3.21519365692099e-06	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp900078365	0	0	0	0	0	0	0	0	5.8012404921415e-06	0	0	1.74053352484782e-05	0.000386896735083613	0.0197045053677856	0.00056962921110346	0	0	0	0	0	0	0	0	0	0.000214548232501122	0	0	0	8.26713705884336e-06	0	0	0	5.78050236733003e-06	1.0463446498356e-05	0	0	2.04840699146386e-05	1.7474483517332	0	0	0.000402585745543793	3.37872705724951e-05	0	0	0	0	6.04418807627464e-06	0	0	0	1.92533825545165e-05	6.11434125716258e-06	0	0	1.08328084810501e-06	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0522065127670985	1.42883871538989	9.19812905483906	0.467382030187864	0.018777820969973	0	0.0115969961046469	0.00587062810786906	0.0129169865936531	0.0494866116476799	0.0021001823233836	0.202604602180565	9.16918911977907	10.4678328360973	8.55461493989283	8.57555740644144	0.0386517539248459	0.553680878009902	8.4334902461678	0.000381557046170491	6.56486197449708	0.000106719638704074	1.64025266544384	0.151438595776498	0.00983091248712589	0.0551137216815079	0.107444037104789	3.74781394917846	0.000332867384720958	0.917963142785039	0.00264551786879172	0.00119482975528534	0.0348103165796195	0.224388302126434	0.00678116831151685	1.95781388660424	0.0289826078058072	23.6308425591346	1.64283466865503	25.599029691362	24.4895134903508	5.49902763825583	0.000769578002913923	6.38004449616051	0.0167359257328106	0.000684977014739104	43.5479536654542	2.47444389629166	0.00188021743499917	0.170837722923861	0.871266721047344	87.9582895929131	0.147575142210196	0.143610360258281	0.017459900980209	8.35599522745829
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales	3.04054290211186e-05	0	0	2.93681673008655e-05	0.000222817777529793	0	0	0	0.0047213998568367	0.0200317670373646	2.37672057301402e-05	0.0077249239078323	0.0454467424821753	0.00781077204873606	3.62958442413941	0.00698366923085209	0.00196732437084336	1.35489987752444e-05	6.60697397714992e-05	0	1.20474517044893e-05	0	1.63665307862551	0.000452349557819394	0.00644762926399435	0.0052013243314869	0.00581608730821957	0.800273701293577	7.05900488702617e-05	0.000186761185528313	0.00243863674132134	8.35234509235163e-05	0.00161554305269282	0.00749711416522135	0.000185624480366833	0.00064700015567253	5.89293425499032e-05	0.664377085806545	1.64013391497887	0.230191102171876	7.32146208249476	0.045868114401525	3.40373511854604e-05	0.000155436744108072	0	0	0.00361657920147156	0.387093344502914	6.56434222957361e-05	1.53524399138515e-05	0.000644259751911944	0.000228509759255214	0.000101581445563473	0.000285657028157291	0.015213516334234	4.91408471794932
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	1.07258740564198e-05	0	0	0	0	0	0	0	0	0	1.47302595562777e-05	0	2.75480993505755e-05	5.31792872760361e-05	0	0.80022273967346	7.05900488702617e-05	0.000100520135527211	0.00243863674132134	1.41237160308912e-05	0.00139611463102341	0.00728787929519439	6.30026195090339e-05	0.000462526380786242	0	0.00339857469120702	0	0	0	0.000206069358363382	3.40373511854604e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.98813201443404e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Laribacter	0	0	0	0	0	0	0	0	0	0	0	0	1.07258740564198e-05	0	0	0	0	0	0	0	0	0	1.47302595562777e-05	0	2.75480993505755e-05	5.31792872760361e-05	0	0.80022273967346	7.05900488702617e-05	0.000100520135527211	0.00243863674132134	1.41237160308912e-05	0.00139611463102341	0.00728787929519439	6.30026195090339e-05	0.000462526380786242	0	0.00339857469120702	0	0	0	0.000206069358363382	3.40373511854604e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.98813201443404e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Laribacter|s__Laribacter hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	1.07258740564198e-05	0	0	0	0	0	0	0	0	0	1.47302595562777e-05	0	2.75480993505755e-05	5.31792872760361e-05	0	0.80022273967346	7.05900488702617e-05	0.000100520135527211	0.00243863674132134	1.41237160308912e-05	0.00139611463102341	0.00728787929519439	6.30026195090339e-05	0.000462526380786242	0	0.00339857469120702	0	0	0	0.000206069358363382	3.40373511854604e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.98813201443404e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	3.04054290211186e-05	0	0	2.93681673008655e-05	0.000222817777529793	0	0	0	0.0047213998568367	0.0200317670373646	1.9849459081189e-05	0.00683364466576956	0.0428636774622448	0.00720134614695821	3.62923952225645	0.000548948510479133	0.00192674626527147	1.35489987752444e-05	6.60697397714992e-05	0	0	0	1.63663834836595	0.000452349557819394	0.00642008116464377	0.00512162077182846	0.00581608730821957	5.09616201162649e-05	0	8.62410500011018e-05	0	6.93997348926251e-05	0.00021942842166941	0.000166794929134325	3.09689269508039e-05	0.000184473774886288	5.89293425499032e-05	0.660908074285453	0.585156508160571	0.230104671329159	5.58140816296577	0.0453172264314579	0	0.000155436744108072	0	0	0.00361657920147156	0.387093344502914	6.56434222957361e-05	0	0	0.00021920980196131	0.000101581445563473	0.000285657028157291	0.015213516334234	4.91405483662917
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Advenella	0	0	0	0	0	0	0	0	0.00104475131286872	0.00398148424079288	0	0.00317932377252377	9.04891264251128e-05	0	0.58835140907608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133775418526495	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Advenella|s__Advenella alkanexedens	0	0	0	0	0	0	0	0	0.00104475131286872	0.00398148424079288	0	0.00317932377252377	9.04891264251128e-05	0	0.58835140907608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000133775418526495	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas	0	0	0	0	0	0	0	0	3.1292034942269e-05	0	0	0.00352908711177649	0.0419914088514476	0.00720134614695821	0.000493347641412196	0.000303360307599306	0.000129162239461983	9.75410018406387e-06	6.5428760399902e-06	0	0	0	0	0	0	0	0	6.7961992052727e-06	0	0	0	0	2.14459809928122e-05	0.000141699616816122	0	0	1.38948228252766e-05	0.660239846759874	0.584994757786932	0.230104671329159	5.57914465283265	0.0450567789456259	0	0.000155436744108072	0	0	0.00347995016811138	2.1032910699596e-05	0	0	0	0.000189880784320195	0.000101581445563473	1.34763704685305e-05	1.20570941773015e-05	4.91316940932187
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas aquatica	0	0	0	0	0	0	0	0	0	0	0	9.68621233567973e-05	0.000326229117829517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14459809928122e-05	0	0	0	0	0.00853225442104516	0.00527008593771532	0.000377044610739082	1.65064068902829	0.0104669444321019	0	0	0	0	1.34545616657855e-05	0	0	0	0	0	0	0	1.20570941773015e-05	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas sp019104825	0	0	0	0	0	0	0	0	0	0	0	2.86666689568422e-05	0.000139029979863776	0	7.01949113221706e-05	0	4.71499800518485e-05	0	6.5428760399902e-06	0	0	0	0	0	0	0	0	6.7961992052727e-06	0	0	0	0	0	1.37866764476014e-05	0	0	0	3.11106677158818e-05	0	0.000167381417990465	0.00378270645938043	2.22591173713051e-05	0	0	0	0	1.5927689869517e-06	0	0	0	0	0	0	0	0	4.91316940932187
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas testosteroni	0	0	0	0	0	0	0	0	0	0	0	6.64112544070724e-05	0.000272879085340984	0.00554733758580831	0	5.47186906948467e-05	7.28206760547326e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111787200469237	0	0	1.38948228252766e-05	0.0249325211542012	0.578387157439226	0.227981590160367	0.306419618858273	0.0243568424690689	0	0.000155436744108072	0	0	0.000325943152996478	0	0	0	0	1.55531265543645e-05	8.27749789413267e-05	1.34763704685305e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas testosteroni_E	0	0	0	0	0	0	0	0	3.1292034942269e-05	0	0	0.00333291073914024	0.0411762243553737	0.0016540085611499	0.000423152730090026	0.000248641616904459	9.19158335540168e-06	9.75410018406387e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6125739899283e-05	0	0	0	0.626661205568798	0.00132520334338974	0.00133130089047006	0.00229869785367142	0.000885211247857397	0	0	0	0	0.00313542902213772	2.1032910699596e-05	0	0	0	0.000174327657765831	1.88064666221466e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Hydrogenophaga	0	0	0	2.93681673008655e-05	0	0	0	0	0.00364535650902571	0.0159972783779146	0	0.000125233781469296	0.000706488411199269	0	3.04039476553896	0	0	3.79489859118049e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.50953123182034e-05	3.09689269508039e-05	0	4.50345197246266e-05	0.000668227525579308	0.000161750373639412	0	0.00226351013311551	0.000202586716415482	0	0	0	0	0	0	6.56434222957361e-05	0	0	2.93290176411147e-05	0	0	2.59811824103986e-06	0.000724615787604532
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella	3.04054290211186e-05	0	0	0	0.000222817777529793	0	0	0	0	5.30044186571439e-05	1.9849459081189e-05	0	7.52910731727642e-05	0	0	0.000245588202879827	0.00179758402580949	0	5.9526863731509e-05	0	0	0	1.63663834836595	0.000452349557819394	0.00642008116464377	0.00512162077182846	0.00581608730821957	4.41654209109922e-05	0	8.62410500011018e-05	0	6.93997348926251e-05	0.000197982440676598	0	0	0.000184473774886288	0	0	0	0	0	5.7860769416421e-05	0	0	0	0	0.000136629033360175	0.387072311592215	0	0	0	0	0	0.00027218065768876	0.0150650857032892	0.000160811519701477
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella|s__Sutterella wadsworthensis_A	3.04054290211186e-05	0	0	0	0.000222817777529793	0	0	0	0	5.30044186571439e-05	1.9849459081189e-05	0	7.52910731727642e-05	0	0	0.000245588202879827	0.00179758402580949	0	5.9526863731509e-05	0	0	0	1.63663834836595	0.000452349557819394	0.00642008116464377	0.00512162077182846	0.00581608730821957	4.41654209109922e-05	0	8.62410500011018e-05	0	6.93997348926251e-05	0.000197982440676598	0	0	0.000184473774886288	0	0	0	0	0	5.7860769416421e-05	0	0	0	0	0.000136629033360175	4.67428916759681e-06	0	0	0	0	0	0.00027218065768876	1.85512065056991e-06	0.000160811519701477
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae	0	0	0	0	0	0	0	0	0	0	3.91774664895125e-06	0.000891279242062738	0.00257233914587414	0.00060942590177785	0.000344901882960805	0.00643472072037296	4.0578105571886e-05	0	0	0	1.20474517044893e-05	0	0	0	0	2.65242723823992e-05	0	0	0	0	0	0	0	4.24399408926333e-05	9.16529339069948e-05	0	0	7.04368298850944e-05	1.0549774068183	8.64308427174756e-05	1.74005391952899	0.000344818611703726	0	0	0	0	0	0	0	1.53524399138515e-05	0.000644259751911944	9.2999572939043e-06	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__66-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0578105571886e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21292681167297e-05	0.000473192374530843	8.64308427174756e-05	1.73996692099549	0.000344818611703726	0	0	0	0	0	0	0	0	0	0	0	0	0	0
