X.mOTUs2_clade	reERR1346801	reERR1346802	reERR1346803	reERR1346804	reERR1346805	reERR1346806	reERR1346807	reERR1346808	reERR1346809	reERR1346810	reERR1346811	reERR1346812	reERR1346813	reERR1346814	reERR1346815	reERR1346816	reERR1346817	reERR1346818	reERR1346819	reERR1346820	reERR1346821	reERR1346822	reERR1346823	reERR1346824	reERR1346825	reERR1346826	reERR1346827	reERR1346828	reERR1346829	reERR1346830	reERR1346831	reERR1346832	reERR1346833	reERR1346834	reERR1346835	reERR1346836	reERR1346837	reERR1346838	reERR1346839	reERR1346840	reERR1346841	reERR1346842	reERR1346843	reERR1346844	reERR1346845	reERR1346846	reERR1346847	reERR1346848	reERR1346849	reERR1346850	reERR1346851	reERR1346852	reERR1346853	reERR1346854	reERR1346855	reERR1346856	reERR1346857	reERR1346858	reERR1346859	reERR1346860	reERR1346861	reERR1346862	reERR1346863	reERR1346864	reERR1346865	reERR1346866	reERR1346867	reERR1346868	reERR1346869	reERR1346870	reERR1346871	reERR1346872	reERR1346873	reERR1346874	reERR1346875	reERR1346876	reERR1346877	reERR1346878	reERR1346879	reERR1346880	reERR1346881	reERR1346882	reERR1346883	reERR1346884	reERR1346887	reERR1346888	reERR1346889	reERR1346890	reERR1346891	reERR1346892
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rhodanobacter|s__Rhodanobacter thiooxydans	0.0027113531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001271553	0	0.0051237815	0.0007750141	0	0	0.0018268825	0	0.0021633202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rudaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004610029	0	0	0	0	0	0	0	0	0.0002161105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Rhodanobacteraceae|g__Rudaea|s__Rudaea cellulosilytica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004610029	0	0	0	0	0	0	0	0	0.0002161105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae	0.0006066948	0	0	0	0	0	0	0.0007277986	0	0	0.0027415994	0	0	0	0	0	0.000835492	0	0.0022643863	0	0	0	0	0	0	0	0	0	0	0.0008197671	0.0014460325	0.0009517668	0.0001350945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas	0	0	0	0	0	0	0	0	0	0	0.0027415994	0	0	0	0	0	0.0003811897	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383812	0.0005565458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas metalli	0	0	0	0	0	0	0	0	0	0	0.0027415994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000383812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Arenimonas|s__Arenimonas species incertae sedis [ext_mOTU_v3_22051]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003811897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005565458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter	0.0006066948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004543023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter antibioticus	0.0006066948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Lysobacter|s__Lysobacter enzymogenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004543023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010745048	0	0	0	0	0	0	0	0	0	0	0.0003188792	0.0007223387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas sp. CF125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007223387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas species incertae sedis [ext_mOTU_v3_14976]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003188792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Pseudoxanthomonas|s__Pseudoxanthomonas species incertae sedis [ext_mOTU_v3_28147]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010745048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011898815	0	0	0	0	0	0	0	0	0	0	0	0.0003398817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Stenotrophomonas|s__Stenotrophomonas maltophilia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011898815	0	0	0	0	0	0	0	0	0	0	0	0.0003398817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonadaceae gen. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005008879	0	0.000395221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonadaceae gen. incertae sedis|s__Xanthomonadaceae species incertae sedis [ext_mOTU_v3_19234]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005008879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonadaceae gen. incertae sedis|s__Xanthomonadaceae species incertae sedis [ext_mOTU_v3_23866]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000395221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas	0	0	0	0	0	0	0	0.0007277986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001350945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales|f__Xanthomonadaceae|g__Xanthomonas|s__Xanthomonas translucens	0	0	0	0	0	0	0	0.0007277986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001350945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]	0	0	0	0	0	0	0	0	0.0007859168	0	0	0	0	0	0	0	0.0007178557	0	0	0	0	0	0	0.0002907059	0	0	0	0	0	0	0.000616616	0	0.000941584	0	0.0010745682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Sphingomonadales/Enterobacterales]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616616	0	0.0004794822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Sphingomonadales/Enterobacterales]|f__Proteobacteria fam. [Sphingomonadaceae/Enterobacteriaceae]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616616	0	0.0004794822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Sphingomonadales/Enterobacterales]|f__Proteobacteria fam. [Sphingomonadaceae/Enterobacteriaceae]|g__Proteobacteria gen. [Sphingomonas/Enterobacter]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616616	0	0.0004794822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Sphingomonadales/Enterobacterales]|f__Proteobacteria fam. [Sphingomonadaceae/Enterobacteriaceae]|g__Proteobacteria gen. [Sphingomonas/Enterobacter]|s__Proteobacteria sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000616616	0	0.0004794822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Xanthomonadales/Sphingomonadales]	0	0	0	0	0	0	0	0	0.0007859168	0	0	0	0	0	0	0	0.0007178557	0	0	0	0	0	0	0.0002907059	0	0	0	0	0	0	0	0	0.0004621018	0	0.0010745682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Xanthomonadales/Sphingomonadales]|f__Proteobacteria fam. [Xanthomonadaceae/Sphingomonadaceae]	0	0	0	0	0	0	0	0	0.0007859168	0	0	0	0	0	0	0	0.0007178557	0	0	0	0	0	0	0.0002907059	0	0	0	0	0	0	0	0	0.0004621018	0	0.0010745682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Xanthomonadales/Sphingomonadales]|f__Proteobacteria fam. [Xanthomonadaceae/Sphingomonadaceae]|g__Sphingomonas	0	0	0	0	0	0	0	0	0.0007859168	0	0	0	0	0	0	0	0.0007178557	0	0	0	0	0	0	0.0002907059	0	0	0	0	0	0	0	0	0.0004621018	0	0.0010745682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Gammaproteobacteria/Alphaproteobacteria]|o__Proteobacteria order [Xanthomonadales/Sphingomonadales]|f__Proteobacteria fam. [Xanthomonadaceae/Sphingomonadaceae]|g__Sphingomonas|s__Sphingomonas sp.	0	0	0	0	0	0	0	0	0.0007859168	0	0	0	0	0	0	0	0.0007178557	0	0	0	0	0	0	0.0002907059	0	0	0	0	0	0	0	0	0.0004621018	0	0.0010745682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Hydrogenophilalia/Betaproteobacteria]	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006599755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Hydrogenophilalia/Betaproteobacteria]|o__Proteobacteria order [Hydrogenophilales/Burkholderiales]	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006599755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Hydrogenophilalia/Betaproteobacteria]|o__Proteobacteria order [Hydrogenophilales/Burkholderiales]|f__Proteobacteria fam. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006599755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Hydrogenophilalia/Betaproteobacteria]|o__Proteobacteria order [Hydrogenophilales/Burkholderiales]|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006599755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class [Hydrogenophilalia/Betaproteobacteria]|o__Proteobacteria order [Hydrogenophilales/Burkholderiales]|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0006599755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000620004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis	0	0.0004227743	0	0	0	0	0	0	0	0.001151834	0	0	0	0	0	0	0.0007357715	0	0	0	0	0.0005417969	0	0	0	0	0	0	0	0	0	0	0.0006259869	0	0.0024626984	0	0	0.0012549726	0	0	0	0	0	0	0	0	0	0	0.0072851226	0.0051291381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis	0	0.0004227743	0	0	0	0	0	0	0	0.001151834	0	0	0	0	0	0	0.0007357715	0	0	0	0	0.0005417969	0	0	0	0	0	0	0	0	0	0	0.0006259869	0	0.0024626984	0	0	0.0012549726	0	0	0	0	0	0	0	0	0	0	0.0072851226	0.0051291381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis	0	0.0004227743	0	0	0	0	0	0	0	0.001151834	0	0	0	0	0	0	0.0007357715	0	0	0	0	0.0005417969	0	0	0	0	0	0	0	0	0	0	0.0006259869	0	0.0024626984	0	0	0.0012549726	0	0	0	0	0	0	0	0	0	0	0.0072851226	0.0051291381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis	0	0.0004227743	0	0	0	0	0	0	0	0.001151834	0	0	0	0	0	0	0.0007357715	0	0	0	0	0.0005417969	0	0	0	0	0	0	0	0	0	0	0.0006259869	0	0.0024626984	0	0	0.0012549726	0	0	0	0	0	0	0	0	0	0	0.0072851226	0.0051291381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria bacterium SG_bin5	0	0	0	0	0	0	0	0	0	0.001151834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria bacterium SG_bin6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003724707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002562353	0	0.0024626984	0	0	0.0012549726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria bacterium SG_bin9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003697516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria species incertae sedis [ext_mOTU_v3_31888]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072851226	0.0051291381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Proteobacteria class incertae sedis|o__Proteobacteria order incertae sedis|f__Proteobacteria fam. incertae sedis|g__Proteobacteria gen. incertae sedis|s__Proteobacteria species incertae sedis [ext_mOTU_v3_31938]	0	0.0004227743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003633008	0	0	0	0	0.0005417969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Verrucomicrobia	0.004444699	0.0010978635	0.0018618242	0.0008412911	0.0011552354	0.0012997652	0.0013219175	0.0013613388	0.0034957323	0.0061572165	0.0042055015	0.0101746817	0	0.0035633117	0.0079141014	0.0044182453	0.0114994837	0.0095556541	0.000947189	0.0010581402	0.0033841038	0.0069650701	0.0029195326	0	0.0008770727	0.000562251	0.0149937439	0	0.0023442385	0.0032868395	0.0032181013	0.0074488451	0.0070181653	0.0018370435	0	0	0	0	0.0318141262	0.0089731929	0.017062361	0	0	0	0	0.0173892016	0	0.0049586468	0.0026412972	0.0017339587	0.0041260118	0	0	0	0	0.0035280528	0.0231743082	0.0156367459	0.0364305901	0.0328688963	0.0039747462	0	0.0050795796	0.0400237036	0.0052018921	0.0203730869	0	0.001750044	0	0	0.040959263	0.0309326029	0.0138805724	0.0216136491	0	0.0075619005	0	0	0	0	0	0.0071061626	0	0	0.0080205603	0	0.0093038249	0.0226344799	0	0
