Taxonomy	reERR5005154	reERR5005155	reERR5005156	reERR5005157	reERR5005158	reERR5005159	reERR5005160	reERR5005161	reERR5005162	reERR5005163	reERR5005164	reERR5005165	reERR5005166	reERR5005167	reERR5005168	reERR5005169	reERR5005170	reERR5005171	reERR5005283	reERR5005284	reERR5005285	reERR5005286	reERR5005287	reERR5005288	reERR5005289	reERR5005290	reERR5005291	reERR5005292	reERR5005293	reERR5005301	reERR5005302	reERR5005303	reERR5005304	reERR5005305	reERR5005306	reERR5005307	reERR5005308	reERR5005309	reERR5005310	reERR5005311	reERR5005312	reERR5005313	reERR5005314	reERR5005315	reERR5005316	reERR5005317	reERR5005318	reERR5005319	reERR5005320	reERR5005321	reERR5005322	reERR5005323	reERR5005324	reERR5005325	reERR5005326	reERR5005327	reERR5005328	reERR5005329	reERR5005330	reERR5005331	reERR5005334	reERR5005335
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Brevundimonas|s__Brevundimonas sp002430835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000884457506275781	8.22670745632052e-05	0.000301790080842369	0	3.86104709303451e-05	0	0.00177784192566863	6.80163929039791e-06	4.21462668826484e-06	0	0	0	0	0.00011737769954592	0	1.10101145265033e-05	0	0	0	0	0	0	0	0	0	1.81350941015293e-05	0.0129057623453701	0.000182705931123652	0.000951434016708605	3.15714385160098	0.0012613742117495	1.61976392591926e-05	0	4.52004097830535e-05	0	2.00250925364995e-05	0	0	0	0	0	3.55456605239608e-06	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae|g__Phenylobacterium	0	0	0	0	0	0	0	0	0	0	0	0	1.34579816705901e-05	2.328957309054e-05	0.000284659457876805	8.35691712395296e-05	4.84052710635595e-05	0	0	0	0	1.38185868790575e-05	0	0	0	0	0	3.97451719501656e-05	0	0	0	0	0	0	0	0	0	0	0	9.21106525582914e-06	0.742803280716569	2.78396612355884e-05	8.05410839103352e-05	0.00203485773614167	0	0	0	0	0	8.71801852766276e-06	0	0	0	0	0	7.22165315084066e-06	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13739222942188e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844676439488089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales|f__Micavibrionaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13739222942188e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844676439488089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Micavibrionales|f__Micavibrionaceae|g__Micavibrio	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13739222942188e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.844676439488089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	7.04280122805431e-06	1.66811301722665	0.00036997702609747	0	0.0005491803186901	0	0	0	4.23241254530612e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91753314099901e-06	0	0	1.66540727950123e-05	0	0.00179621905318107	8.91011816374166e-05	0.00136467920974892	2.84153416621848	0.00180041306060709	0	5.48324709057569e-06	3.19402321221189e-05	4.82792677910794e-05	1.80543172130464e-05	0	0	0	0	0	0	0	1.29655774359995e-05	0	1.12349273765854e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A	0	0	0	0	0	0	0	0	6.97363360850773e-05	0	0.000270787783349083	0	2.08592200208975e-05	0.000236640548086616	0.000625045202045286	2.15880282362947e-05	0.0135213211950133	0	0	0	0	1.0709070317656e-05	0	0.00029293111213714	0	0	0	0.00158114603465457	0	0	1.43642904673662e-05	0	0	0	0	0	4.83561937963704e-06	0	0	2.37945086543031e-05	1.05410531517702	9.58891712383808e-06	0.007656533213963	0.00132226659363048	0.00377826893579548	3.40038923756903e-05	0	2.37224364150438e-05	0	0	0	0	0	0	0	3.73107091576208e-06	4.99513227688279e-05	2.98675794497359e-05	4.68940281585286e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A	0	0	0	0	0	0	0	0	6.97363360850773e-05	0	0.000270787783349083	0	2.08592200208975e-05	0.000236640548086616	0.000625045202045286	2.15880282362947e-05	0.0135213211950133	0	0	0	0	1.0709070317656e-05	0	0.00029293111213714	0	0	0	0.00158114603465457	0	0	1.43642904673662e-05	0	0	0	0	0	4.83561937963704e-06	0	0	2.37945086543031e-05	1.05410531517702	9.58891712383808e-06	0.007656533213963	0.00132226659363048	0.00377826893579548	3.40038923756903e-05	0	2.37224364150438e-05	0	0	0	0	0	0	0	3.73107091576208e-06	4.99513227688279e-05	2.98675794497359e-05	4.68940281585286e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A|g__Ochrobactrum	0	0	0	0	0	0	0	0	6.97363360850773e-05	0	0.000270787783349083	0	2.08592200208975e-05	0.000236640548086616	0.000625045202045286	2.15880282362947e-05	0.0135213211950133	0	0	0	0	1.0709070317656e-05	0	0.00029293111213714	0	0	0	0.00158114603465457	0	0	1.43642904673662e-05	0	0	0	0	0	4.83561937963704e-06	0	0	2.37945086543031e-05	1.05410531517702	9.58891712383808e-06	0.007656533213963	0.00132226659363048	0.00377826893579548	3.40038923756903e-05	0	2.37224364150438e-05	0	0	0	0	0	0	0	3.73107091576208e-06	4.99513227688279e-05	2.98675794497359e-05	4.68940281585286e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales_A|f__Rhizobiaceae_A|g__Ochrobactrum|s__Ochrobactrum tritici	0	0	0	0	0	0	0	0	6.97363360850773e-05	0	0.000270787783349083	0	2.08592200208975e-05	0.000236640548086616	0.000625045202045286	2.15880282362947e-05	0.0135213211950133	0	0	0	0	1.0709070317656e-05	0	0.00029293111213714	0	0	0	0.00158114603465457	0	0	1.43642904673662e-05	0	0	0	0	0	4.83561937963704e-06	0	0	2.37945086543031e-05	1.05410531517702	9.58891712383808e-06	0.007656533213963	0.00132226659363048	0.00377826893579548	3.40038923756903e-05	0	2.37224364150438e-05	0	0	0	0	0	0	0	3.73107091576208e-06	4.99513227688279e-05	2.98675794497359e-05	4.68940281585286e-05	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae	0	0	0	0	0	0	0	0	0	0	0	0	7.04280122805431e-06	1.66811301722665	0.00036997702609747	0	0.0005491803186901	0	0	0	4.23241254530612e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91753314099901e-06	0	0	1.66540727950123e-05	0	0.00179621905318107	8.91011816374166e-05	0.00136467920974892	2.84153416621848	0.00180041306060709	0	5.48324709057569e-06	3.19402321221189e-05	4.82792677910794e-05	1.80543172130464e-05	0	0	0	0	0	0	0	1.29655774359995e-05	0	1.12349273765854e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94615948252832e-05	3.01452396375237e-05	0	4.55651974644127e-06	0	0	0	4.23241254530612e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.91753314099901e-06	0	0	0	0	0.00164663957135051	8.91011816374166e-05	0.00136467920974892	2.84151220998645	0.00180041306060709	0	5.48324709057569e-06	2.59330898075118e-05	4.82792677910794e-05	1.80543172130464e-05	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Devosiaceae|g__Devosia_A	0	0	0	0	0	0	0	0	0	0	0	0	7.04280122805431e-06	1.66807355563183	0.000339831786459946	0	0.000544623798943658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66540727950123e-05	0	0.00014957948183056	0	0	2.19562320370301e-05	0	0	0	6.00714231460709e-06	0	0	0	0	0	0	0	0	0	1.29655774359995e-05	0	1.12349273765854e-05	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04390602660818	6.13300167228886e-05	3.20089209307084e-05	3.70806715232828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0946658898955e-06	1.41122021476727e-05	1.45972215839637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04390602660818	6.13300167228886e-05	3.20089209307084e-05	3.70806715232828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0946658898955e-06	1.41122021476727e-05	1.45972215839637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Amaricoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04390602660818	6.13300167228886e-05	3.20089209307084e-05	3.70806715232828e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0946658898955e-06	1.41122021476727e-05	1.45972215839637e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales	0	0	0	0	0	0	0	0	9.98052126629179e-06	0	0	0	0	5.82952076610829	0	0.0144826607130152	0.000448614168236041	0	0	0	0	2.29899024055089e-05	0	0	0	0	0	0.000275515878306291	0	0	0	8.25381774668025e-06	0	0	0	0	0	0	0	4.59731866512089e-05	2.14935315246023	0	0	0.000558413352418685	3.46626983391136e-05	0	0	0	0	6.44627403734627e-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae	0	0	0	0	0	0	0	0	9.98052126629179e-06	0	0	0	0	5.82952076610829	0	0.0144826607130152	0.000448614168236041	0	0	0	0	2.29899024055089e-05	0	0	0	0	0	0.000275515878306291	0	0	0	8.25381774668025e-06	0	0	0	0	0	0	0	4.59731866512089e-05	2.14935315246023	0	0	0.000558413352418685	3.46626983391136e-05	0	0	0	0	6.44627403734627e-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Croceibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	5.82947771418948	0	0	5.49042842166445e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis	0	0	0	0	0	0	0	0	9.98052126629179e-06	0	0	0	0	4.30519188156266e-05	0	0.0144826607130152	0.000393709884019397	0	0	0	0	2.29899024055089e-05	0	0	0	0	0	0.000275515878306291	0	0	0	8.25381774668025e-06	0	0	0	0	0	0	0	4.59731866512089e-05	2.14935315246023	0	0	0.000558413352418685	3.46626983391136e-05	0	0	0	0	6.44627403734627e-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingopyxis|s__Sphingopyxis sp900078365	0	0	0	0	0	0	0	0	9.98052126629179e-06	0	0	0	0	4.30519188156266e-05	0	0.0144826607130152	0.000393709884019397	0	0	0	0	2.29899024055089e-05	0	0	0	0	0	0.000275515878306291	0	0	0	8.25381774668025e-06	0	0	0	0	0	0	0	4.59731866512089e-05	2.14935315246023	0	0	0.000558413352418685	3.46626983391136e-05	0	0	0	0	6.44627403734627e-06	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0658200243487598	2.19920135396012	10.1561809841291	0.548236950980881	0.0222552093434881	0	0.0192680472971813	0.00756962560668729	0.0279095745456797	0.000363027648812623	0.0756761612942577	0.00209859796269168	0.0836739313390311	3.24773542233893	6.27084020904777	4.33479088622752	11.7953143423776	3.35799319307287	0.0120325807607293	0.666139266681498	0.149868278200553	0.0112413593032474	3.69107136026431e-05	1.66039750755156	0	2.29308434557798	0.0817666007457706	0.00846238346402655	0.0317222115539754	0.00531990550057298	3.36803707930023	0.00024201020423122	0.00935193105095141	4.25384301479606e-05	0.000194835426210174	0.030007428441404	0.242014092320094	0.00262660508545428	0.990846939115832	0.000594981128147132	26.0384674330531	2.20449247715222	21.8305385328415	16.3535731021301	5.2930440678738	0.000748101192582268	2.0655681292426	0.0063529280740566	0.000191404459512231	0.084246868059015	0.382407816072064	0.00118758356765868	0.00162363502359697	0.0307007083988557	0.135717458264649	33.6734329502984	0.142506704117108	0.125838358956049	0.0117420997327899	5.87051958708413	3.15073365618203	9.90094255917921
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales	1.6489255013936e-05	0	0	0.00113751560961875	7.48422304002777e-05	0	0	0	0.0199045901935527	0.000129056440593588	0.0570892046926011	4.86967858036549e-05	0.00340375007550514	0.00547762285459713	0.0510353245060737	0.0051505647971677	8.95899838012923	0.0009089693420747	0.00188750170140514	2.2976918790428e-05	4.99343523389812e-05	0.0090658008617785	9.92552236761916e-06	0.00167328969162587	0	2.29268475109497	0.00024572397112479	0.00648683730601046	0.00366519921632241	0.00310381621266165	0.88121064017294	0	0.000143073111291624	2.84339233306526e-05	0	1.98259330951597e-05	0.00805838115075022	0.000135369506224611	6.76318209767103e-05	0	0.793604197024138	2.20319250280019	0.21874848083126	3.89179132000937	0.0386471462034466	9.55515030282822e-06	0.000839731209314788	0	0	0.00495852397687107	5.20069983463043e-05	0.000179515406410658	0	1.3898733375233e-05	0.000770060552341767	0.000233172137290531	0.00010530716335357	0.000302099021222428	2.00744000521417e-05	0.00156822945874143	2.68769955407793	9.23402326062263
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107127506886995	0	0.881193103353354	0	0.000143073111291624	2.84339233306526e-05	0	0	0.00778391697269595	0	6.76318209767103e-05	0	0.00433306461499399	0	0	0	0.000221388469913584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104592982046683	0.000231816074695224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Laribacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107127506886995	0	0.881193103353354	0	0.000143073111291624	2.84339233306526e-05	0	0	0.00778391697269595	0	6.76318209767103e-05	0	0.00433306461499399	0	0	0	0.000221388469913584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104592982046683	0.000231816074695224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Aquaspirillaceae|g__Laribacter|s__Laribacter hongkongensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000107127506886995	0	0.881193103353354	0	0.000143073111291624	2.84339233306526e-05	0	0	0.00778391697269595	0	6.76318209767103e-05	0	0.00433306461499399	0	0	0	0.000221388469913584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000104592982046683	0.000231816074695224
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae	1.6489255013936e-05	0	0	0.0010478255938255	7.48422304002777e-05	0	0	0	0.0199045901935527	0.000129056440593588	0.0570892046926011	6.53179839354876e-06	0.00333371793278503	0.00547762285459713	0.0508981772926767	0.00499242874836309	8.95899838012923	0.000880774376662086	0.00188750170140514	2.2976918790428e-05	2.15740454492804e-05	0.0090658008617785	9.92552236761916e-06	0	0	2.29268475109497	0.00024572397112479	0.00648683730601046	0.00355807170943541	0.00294508660996047	0	0	0	0	0	0	0.000218718470743111	6.40310384405023e-05	0	0	0.789235074540311	0.777616536572492	0.218672277797372	3.89179132000937	0.0384257577335331	9.55515030282822e-06	0.00012326557955043	0	0	0.00494477655280187	5.20069983463043e-05	7.43738350366992e-05	0	0	0.000770060552341767	0.000233172137290531	9.22392312955703e-05	0.00020052017995128	2.00744000521417e-05	0.000105742306911467	0.358179112678801	9.20459907358238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Advenella	0	0	0	0.00101610364811042	0	0	0	0	0.0131548249971193	0	0.0351772547911403	0	0.000144254255916945	0.000710507394303218	0.000198036277347977	3.44525561965567e-05	5.34615819207651	0.000195159960726616	0	0	0	0	7.06015929682256e-06	0	0	0	0	0.000114698509616788	0	0	0	0	0	0	0	0	0	3.53430834407431e-05	0	0	0.00024352991371901	0	0	0	0	0	8.00481531452201e-06	0	0	0	0	0	0	0	0	3.57267265889108e-05	0	0	4.40227421347402e-06	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas	0	0	0	0	0	0	0	0	5.28271467070123e-05	0	0	0	0.00302733757426078	3.90642642049926e-05	0.0499321328188126	0.00495797619216653	0.000531072354767045	0.000558885457937974	0.000108811632816233	2.2976918790428e-05	1.42926763753277e-05	3.61111988091975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019366224067866	0	0	0	0.788927779125627	0.77759169362119	0.218672277797372	3.89158774201815	0.038323192219359	9.55515030282822e-06	0.000115260764235908	0	0	0.00494477655280187	3.29305431844739e-05	0	0	0	0	0.000122530402889499	9.22392312955703e-05	2.39795414066788e-05	1.56721258386677e-05	0.000105742306911467	0.358179112678801	9.20459907358238
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas sp019104825	0	0	0	0	0	0	0	0	0	0	0	0	2.46317133177467e-05	0	7.16379261425792e-05	0	2.36252317589045e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37043962510926e-05	0	0	0	4.88267694771548e-05	0	0.00014741176929341	0.00238818183588715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57173545766652e-05	0.358179112678801	9.20457947030113
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas testosteroni	0	0	0	0	0	0	0	0	0	0	0	0	1.17229510255673e-05	0	0.000196302122479448	0.00390667906061264	0	8.24712128281913e-05	5.12475865138412e-05	0	0	3.61111988091975e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125011171990753	0	0	0	0.0291139997381019	0.776814049781835	0.217277969232715	0.296686905057721	0.0267875040051506	9.55515030282822e-06	0.000107118708117958	0	0	0.000519772153330986	0	0	0	0	0	1.04843713174745e-05	9.22392312955703e-05	2.39795414066788e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Comamonas|s__Comamonas testosteroni_E	0	0	0	0	0	0	0	0	5.28271467070123e-05	0	0	0	0.00299098290991747	3.90642642049926e-05	0.0495596256401558	0.00105129713155389	0.00050744712300814	0.000476414245109782	5.75640463023913e-05	2.2976918790428e-05	6.28469589076638e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.49466724368147e-05	0	0	0	0.759647865268567	0.000708226558917975	0.000945656976321073	0.00168896898865294	0.000497991417907612	0	8.14205611794993e-06	0	0	0.00442345167856293	3.29305431844739e-05	0	0	0	0	0.000112046031572025	0	0	1.56721258386677e-05	9.00249523348017e-05	0	1.96032812491027e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Hydrogenophaga	0	0	0	3.17219457150822e-05	0	0	0	0	0.00669693804972635	0	0.0219119499014608	0	0.000162126102607307	0.00472805119608892	0.000768008196516072	0	3.61230911569795	0.000126728957997496	6.56244465600727e-06	0	0	0	2.8653630707966e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5056230064451e-05	2.86879549997591e-05	0	0	6.37655009650106e-05	2.48429513017084e-05	0	0.000203577991224112	4.18321930619221e-05	0	0	0	0	0	0	7.43738350366992e-05	0	0	0	7.49150078121208e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella	1.6489255013936e-05	0	0	0	7.48422304002777e-05	0	0	0	0	0.000129056440593588	0	6.53179839354876e-06	0	0	0	0	0	0	0.0017721276239329	0	7.28136907395264e-06	0.0090296896629693	0	0	0	2.29268475109497	0.00024572397112479	0.00637213879639367	0.00355807170943541	0.00294508660996047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07333211121187e-05	0	0	0	0	0	1.90764551618305e-05	0	0	0	0.000770060552341767	0	0	0.000176540638544601	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Sutterella|s__Sutterella wadsworthensis_A	1.6489255013936e-05	0	0	0	7.48422304002777e-05	0	0	0	0	0.000129056440593588	0	6.53179839354876e-06	0	0	0	0	0	0	0.0017721276239329	0	7.28136907395264e-06	0.0090296896629693	0	0	0	2.29268475109497	0.00024572397112479	0.00637213879639367	0.00355807170943541	0.00294508660996047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07333211121187e-05	0	0	0	0	0	1.90764551618305e-05	0	0	0	0.000770060552341767	0	0	0.000176540638544601	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae	0	0	0	8.96900157932527e-05	0	0	0	0	0	0	0	3.81611902448462e-05	7.00321427201078e-05	0	8.41647876390549e-05	0.000158136048804608	0	0	0	0	2.83603068897008e-05	0	0	0.00164858029052433	0	0	0	0	0	0.00015872960270118	1.7536819586052e-05	0	0	0	0	1.98259330951597e-05	0	2.02779422809899e-05	0	0	3.60578688330414e-05	0.000280961920131129	7.62030338886275e-05	0	0	0	0.000716465629764359	0	0	1.37474240692027e-05	0	0.000105141571373959	0	0	0	0	1.30679320579995e-05	0.000101578841271148	0	0.00146248715182996	2.32936455038893	0.0291923709655614
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Neisseria	0	0	0	8.96900157932527e-05	0	0	0	0	0	0	0	3.81611902448462e-05	7.00321427201078e-05	0	8.41647876390549e-05	0.000158136048804608	0	0	0	0	2.83603068897008e-05	0	0	0.00164858029052433	0	0	0	0	0	0.00015872960270118	1.7536819586052e-05	0	0	0	0	1.98259330951597e-05	0	2.02779422809899e-05	0	0	3.60578688330414e-05	0.000280961920131129	7.62030338886275e-05	0	0	0	0.000716465629764359	0	0	1.37474240692027e-05	0	0.000105141571373959	0	0	0	0	1.30679320579995e-05	0.000101578841271148	0	0.00146248715182996	2.32936455038893	0.0291923709655614
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae	0	0	0	0	0	0	0	0	0	0	0	4.00379716525991e-06	0	0	5.29824257579797e-05	0	0	2.81949654126148e-05	0	0	0	0	0	2.47094011015404e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.57457073111635e-05	5.10605255031191e-05	0	0	0	1.42529500430756	0	0	0	0	0	0	0	0	0	0	0	1.3898733375233e-05	0	0	0	0	0	0	5.12980281526144e-05	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Azonexus	0	0	0	0	0	0	0	0	0	0	0	4.00379716525991e-06	0	0	5.29824257579797e-05	0	0	2.81949654126148e-05	0	0	0	0	0	2.47094011015404e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.57457073111635e-05	5.10605255031191e-05	0	0	0	1.42529500430756	0	0	0	0	0	0	0	0	0	0	0	1.3898733375233e-05	0	0	0	0	0	0	5.12980281526144e-05	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Rhodocyclaceae|g__Azonexus|s__Azonexus sp008711155	0	0	0	0	0	0	0	0	0	0	0	4.00379716525991e-06	0	0	5.29824257579797e-05	0	0	2.81949654126148e-05	0	0	0	0	0	2.47094011015404e-05	0	0	0	0	0	0	0	0	0	0	0	0	5.57457073111635e-05	5.10605255031191e-05	0	0	0	1.42529500430756	0	0	0	0	0	0	0	0	0	0	0	1.3898733375233e-05	0	0	0	0	0	0	5.12980281526144e-05	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0.0658035350937458	2.19919726015565	10.1561809841291	0.546995058720201	0.0221234228950722	0	0.0192680472971813	0.00756962560668729	0	2.86132960157288e-05	0.00106605192308474	0.00204990117688803	0.000498806256317894	8.16047993711575e-06	0.00474972839638584	0.657738254655072	0.000986001534856028	3.31264418959409	0.00983001177497405	6.26678350999015e-05	0.000479949122037642	0.00117124967614723	2.79802852513939e-06	1.65729430435704	0	0.000356983220118801	0.0815208767746458	0.00109416067923494	0.020558295167109	0.00143792185452533	2.48673651460466	9.71752998987134e-05	0.00920885793965978	0	8.74236215011342e-05	8.56127826131498e-05	0.233674613688604	0.00248174476388597	0.00485393241305596	2.35569774557478e-05	0.00650142731935012	4.45058798779361e-06	21.4849528342952	0.123495195515214	1.28930151369826	5.00254835792453e-05	0.0139792552302375	0.00590431154515829	3.89929004080051e-05	0.065394649327497	0.381605534175069	0.000301517561106796	3.87845814665044e-06	0.0304900091415786	0.134931297827086	33.6708523182236	0.141909183013003	0.00754310780240084	0.011256601954219	5.85630149640536	0.462877542002549	0.666509190389153
