X.mOTUs2_clade	reERR4183438	reERR4183439	reERR4183440	reERR4183441	reERR4183442	reERR4183443	reERR4183444	reERR4183445	reERR4183446	reERR4183447	reERR4183448	reERR4183449	reERR4183450	reERR4183451	reERR4183452	reERR4183453	reERR4183454	reERR4183455	reERR4183456	reERR4183457	reERR4183458	reERR4183459	reERR4183460	reERR4183461	reERR4183462	reERR4183463	reERR4183464	reERR4183465	reERR4183466	reERR4183467	reERR4183468	reERR4183469	reERR4183470	reERR4183471	reERR4183472	reERR4183473	reERR4183474	reERR4183475	reERR4183476	reERR4183477	reERR4183478	reERR4183479	reERR4183480	reERR4183481	reERR4183482	reERR4183483	reERR4183484	reERR4183485	reERR4183486	reERR4183487	reERR4183488	reERR4183489	reERR4183490	reERR4183491	reERR4183492	reERR4183493	reERR4183494	reERR4183495	reERR4183496	reERR4183497	reERR4183498	reERR4183499
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis|s__Succinivibrionaceae species incertae sedis [ext_mOTU_v3_15363]	0	0.0001103093	0	0	0.0006805243	0.0112204263	0	0	0	4.47734e-05	0	0	1.94591e-05	0.0011605573	0.0066536979	0.0072347093	0	0	0.0012542169	0.0049771533	0.0051880932	0	0	8.05287e-05	0.0005596507	0.0002131818	0	0.0104413001	0.0018486896	0.0100863115	0	0	0	0.0009721148	0.0008878162	0	0	0.0528568394	0.0509787265	0	0.015114432	0.0147729081	4.89704e-05	0	9.38112e-05	0.0001711618	0	0	0.0005478744	0.000648874	0	0	3.28042e-05	0	0	0.000169007	0.0001730109	0	0	0.0001313813	0.001957968	0.0044990741
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis|s__Succinivibrionaceae species incertae sedis [ext_mOTU_v3_15380]	0	0	0	0	0.0201377643	0	0	0.0423408167	7.54143e-05	0	0	5.33743e-05	0	0	0	0	0	3.51266e-05	0	0	0	0	0.0050600191	0	0	0	0	0	0	0	0.0003314633	0.0005099403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.43186e-05	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis|s__Succinivibrionaceae species incertae sedis [ext_mOTU_v3_15404]	0.0006526016	0.0001891123	0.0013178622	0.0006996244	0.0002231395	8.09693e-05	8.62034e-05	0	0.0001137383	6.28571e-05	6.1165e-05	5.09266e-05	0.000346906	0.0003248797	0.0001309901	0.0001572911	0.0041656503	0.0002351922	6.02089e-05	3.37741e-05	0	0.0001392739	0.0006230517	6.02185e-05	0	0.0011459399	0.0001706493	4.17987e-05	0	3.44167e-05	0.0007862376	0.0010746622	0	0.0002341927	0.0001718362	0.0011169044	0	0	0	3.05268e-05	8.00305e-05	9.06119e-05	9.49002e-05	7.53685e-05	0.000183832	0.0005489992	0.0002339451	0.000179095	0.000979111	0.0009245252	0	0	0.0029899988	0	0	8.00992e-05	0.0001268061	0.0004785776	0.0004144915	0.0038876133	8.40132e-05	6.58791e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Succinivibrionaceae|g__Succinivibrionaceae gen. incertae sedis|s__Succinivibrionaceae species incertae sedis [ext_mOTU_v3_15412]	9.93605e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.92206e-05	0	0	0	8.91649e-05	0	0	0.0002991504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales	0	0.0001728142	0.0117137147	3.15354e-05	0	0.0076663009	0.0018080038	1.6838e-05	0.0001015546	0.0358379071	0.0071098804	0.0006234329	6.00158e-05	0.0372573877	0.0028162734	0.0026592506	0	6.18214e-05	0.0011134298	0.0005544811	0.0002367848	0.0001239452	1.76259e-05	0.0009388771	0.0439820213	2.25151e-05	0.0012870147	0.0200162549	0.0509500379	0.0058439216	0.0001033073	0.0002114308	0.0206690199	0.0143198085	0.0133542221	0.0002080679	0.0039946045	0.0077506648	0.0066246925	0.0305585304	0.008781682	0.0087903995	0.0116473183	0.01202886	0.0065039946	0.0059081204	0.009375516	0.0091109982	0.0030310791	0.0031397275	0.0023105396	0.0015821047	0.0130816229	0.0082429829	0.0076831089	0.0008222707	0.0006325975	0.0354582738	0.0351846676	0.003041714	0.0002841811	2.76305e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0	0.0001728142	0.0117137147	3.15354e-05	0	0.0076663009	0.0018080038	1.6838e-05	0.0001015546	0.0358379071	0.0070747303	0.0006234329	6.00158e-05	0.0372573877	0.0028162734	0.0026592506	0	6.18214e-05	0.0011134298	0.0005544811	0.0002367848	0.0001239452	1.76259e-05	0.0009388771	0.0439820213	2.25151e-05	0.0012870147	0.0200162549	0.0509090489	0.0058439216	0.0001033073	0.0002114308	0.0206690199	0.0143198085	0.0133542221	0.0002080679	0.0039946045	0.0076367855	0.0066246925	0.0305585304	0.008781682	0.0087903995	0.0116473183	0.01202886	0.0065039946	0.0059081204	0.009375516	0.0091109982	0.0030310791	0.0031397275	0.0023105396	0.0015821047	0.0130816229	0.0082429829	0.0076831089	0.0008222707	0.0006325975	0.0354582738	0.0351846676	0.0029928029	0.0002841811	2.76305e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter	0	0	3.87871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011035687	0	0	0	0	0	0	0	0	0.0034307661	0.003451655	0	8.91239e-05	0.0002201024	0	0	0	0	0	0	0	0	0	0	5.0245e-05	0	0	0.0003165162	0.0002274768	0	0	2.90457e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter koseri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003908955	0.0007043696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.78074e-05	9.16132e-05	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp. MGH106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001052857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000627453	0.0003489547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58012e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003284979	0	0	1.3825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.13052e-05	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Citrobacter|s__Citrobacter species incertae sedis [ext_mOTU_v3_26560]	0	0	3.87871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011035687	0	0	0	0	0	0	0	0	0.0019786341	0.0023983307	0	7.52989e-05	0.0002201024	0	0	0	0	0	0	0	0	0	0	5.0245e-05	0	0	0.0001316024	0.0001358636	0	0	2.90457e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004159886	0	0	0	0.0001507277	0.0001231946	0.0001891007	0.0284569765	0.0018075468	0.0018100287	6.49545e-05	7.9078e-05	2.05045e-05	0	4.01826e-05	0.0001232713	0	0	0	0	0	0.0002007852	0.0001500702	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae gen. [Kosakonia/Enterobacter]	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28784e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacteriaceae gen. [Kosakonia/Enterobacter]|s__Enterobacteriaceae sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.28784e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter cloacae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001416344	0.0001500702	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Enterobacter|s__Enterobacter sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004159886	0	0	0	0.0001507277	0.0001231946	0.0001891007	0.0284569765	0.0018075468	0.0018100287	6.49545e-05	7.9078e-05	2.05045e-05	0	4.01826e-05	0.0001232713	0	0	0	0	0	5.91508e-05	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia	0	0.0001728142	0.0116518827	3.15354e-05	0	0.0076663009	0.0018080038	1.6838e-05	0.0001015546	0.0358379071	0.0070432047	0.0006234329	6.00158e-05	0.0372573877	0.0028162734	0.0026592506	0	6.18214e-05	0.0011134298	0.0005544811	0.0002367848	0.0001239452	1.76259e-05	0.0009388771	0.0439820213	2.25151e-05	0.0012870147	0.0200162549	0.0497158369	0.0058439216	0.0001033073	0.0002114308	0.0202530313	0.0143198085	0.0133542221	0.0002080679	0.0038438768	0.0032771097	0.0021061911	0.0021015539	0.0062982341	0.0061465667	0.0115823638	0.011949782	0.0064834901	0.0059081204	0.0093353333	0.0089877269	0.0030310791	0.0031397275	0.0023105396	0.0015821047	0.0130313779	0.0080421978	0.0075330387	0.0005057545	0.0004051207	0.0354582738	0.0351846676	0.0029637572	0.0002841811	2.76305e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia|s__Escherichia coli	0	0.0001728142	0.0116518827	3.15354e-05	0	0.0076663009	0.0018080038	1.6838e-05	0.0001015546	0.0358379071	0.0070432047	0.0006234329	6.00158e-05	0.0372573877	0.0028162734	0.0026592506	0	6.18214e-05	0.0011134298	0.0005544811	0.0002367848	0.0001239452	1.76259e-05	0.0009388771	0.0439820213	2.25151e-05	0.0012870147	0.0200162549	0.0497158369	0.0058439216	0.0001033073	0.0002114308	0.0202530313	0.0143198085	0.0133542221	0.0002080679	0.0038438768	0.0032771097	0.0021061911	0.0021015539	0.0062982341	0.0061465667	0.0115823638	0.011949782	0.0064834901	0.0059081204	0.0093353333	0.0089877269	0.0030310791	0.0031397275	0.0023105396	0.0015821047	0.0130313779	0.0080421978	0.0075330387	0.0005057545	0.0004051207	0.0354582738	0.0351846676	0.0029637572	0.0002841811	2.76305e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001685438	0.000215557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella michiganensis/oxytoca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001685438	0.0001283184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Kluyvera|s__Kluyvera cryocrescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.27628e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001742125	0.000122124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Leclercia|s__Leclercia adecarboxylata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001742125	0.000122124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Lelliottia	0	0	0	0	0	0	0	0	0	0	3.15256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68805e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Lelliottia|s__Lelliottia amnigena	0	0	0	0	0	0	0	0	0	0	3.15256e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.68805e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pluralibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21359e-05	0	0	0.0004125649	0.0004915777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Pluralibacter|s__Pluralibacter gergoviae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21359e-05	0	0	0.0004125649	0.0004915777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella	0	0	2.30448e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26904e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Raoultella|s__Raoultella sp.	0	0	2.30448e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26904e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005094665	0.0006621887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Salmonella|s__Salmonella enterica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005094665	0.0006621887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae	0	0	0	0	0	0	0	0	0	0	3.515e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0989e-05	0	0	0	0	0	0	0	0	0.0001138793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea	0	0	0	0	0	0	0	0	0	0	3.515e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0989e-05	0	0	0	0	0	0	0	0	0.0001138793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Erwiniaceae|g__Pantoea|s__Pantoea sp.	0	0	0	0	0	0	0	0	0	0	3.515e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0989e-05	0	0	0	0	0	0	0	0	0.0001138793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09443e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09443e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Hafniaceae|g__Hafnia|s__Hafnia alvei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09443e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79668e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79668e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Morganellaceae|g__Morganella|s__Morganella morganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79668e-05	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Pasteurella|s__Pasteurella multocida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.61361e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0	1.44311e-05	1.57874e-05	0	0	0	0	0	0	0.0002416628	0	0	0	0	4.59362e-05	6.74926e-05	0	0	5.19776e-05	5.38825e-05	0	0	0	2.08686e-05	0	0	0	1.73363e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.66387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82447e-05	0	3.42981e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae	0	1.44311e-05	1.57874e-05	0	0	0	0	0	0	0.0002416628	0	0	0	0	4.59362e-05	6.74926e-05	0	0	5.19776e-05	0	0	0	0	2.08686e-05	0	0	0	1.73363e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.66387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter	0	1.44311e-05	1.57874e-05	0	0	0	0	0	0	0.0002416628	0	0	0	0	4.59362e-05	6.74926e-05	0	0	5.19776e-05	0	0	0	0	2.08686e-05	0	0	0	1.73363e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.66387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Moraxellaceae|g__Acinetobacter|s__Acinetobacter sp.	0	1.44311e-05	1.57874e-05	0	0	0	0	0	0	0.0002416628	0	0	0	0	4.59362e-05	6.74926e-05	0	0	5.19776e-05	0	0	0	0	2.08686e-05	0	0	0	1.73363e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.66387e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82447e-05	0	3.42981e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82447e-05	0	3.42981e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas aeruginosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.38825e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales|f__Pseudomonadaceae|g__Pseudomonas|s__Pseudomonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82447e-05	0	3.42981e-05	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0	0	0	0	0	0	0	0	0	0	3.11144e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
