Taxa	reERR5004402	reERR5004403	reERR5004404	reERR5004405	reERR5004406	reERR5004407	reERR5004408	reERR5004409	reERR5004410	reERR5004787	reERR5004789	reERR5004790	reERR5004793	reERR5004796	reERR5004798	reERR5004799	reERR5004803	reERR5004804	reERR5004806	reERR5004807
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__thermomonas|s__thermomonas_sp._xsg	0.00289538124043551	0.00248510346148404	0.00234703696787315	0.00230186594536502	0.00438152727953993	0.00402263508884846	0.00347138089449154	0.00408492453363778	0.00301715533473409	0.00215126387023316	0	0	0	0.00449759652829427	0	0.0024582596614157	0.00191838715959528	0	0.00780861094572039	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas	0.0585510428621402	0.0582176904243662	0.0663293056138063	0.0487920109402783	0.0840548164316338	0.0908876561658632	0.0785226358333987	0.07509976642611	0.0569751193442809	0.0299199079584192	0.0647595681235059	0.034453887808022	0.0406302081715889	0.0649409059695173	0	0.0294991159369884	0.0364493560323103	0	0.0849186440347093	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_albilineans	0.0014730887012742	0.00112658023587277	0.00188783408285449	0.00158489130664477	0.00246775674364893	0.00262865263231681	0.00298538756926273	0.00209483309417322	0.00178924327990045	0.00105124733205348	0.00232751090507315	0	0	0.00230364700229707	0	0	0.00156958949421432	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_arboricola	0.00428380967152154	0.00430751266657234	0.00408180342238808	0.00490561594913857	0.00765508214356401	0.00625300701929909	0.00784532082155089	0.00649398259193699	0.00466606580836783	0.00166357180897124	0.00848856918320797	0.00746902462971106	0	0.00696578974504113	0	0.00300453958617475	0.00331357782111912	0	0.0126889927867956	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_axonopodis	0.000948195026107534	0.00125911908715192	0	0.00894331523035263	0.000755435737851712	0.00254899649194358	0	0.00314224964125983	0.00147349446580037	0.000558136470110871	0	0	0	0	0	0	0.00168585538267464	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_campestris	0.00499495594110219	0.00447318623067128	0.00586759241968287	0.00516976450024604	0.00770544452608746	0.00852320701993634	0.00812303129311021	0.00523708273543305	0.00498181462246791	0.00268230633694059	0.0101315180573773	0.00481872556755552	0.0103516453940354	0.00553972255314294	0	0.00309558624030126	0.002906647211508	0	0.00780861094572039	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_cassavae	0.000897398863994631	0.000762098394855107	0.000663293056138063	0.000716974638720253	0.00110797241551584	0.00099570175466546	0.00166626282935594	0.00146638316592125	0.00077183043446686	0.000327837441181628	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_citri	0.00924490150454846	0.014645543066346	0.0185211830290859	0.00305657609138634	0.0148065404618936	0.0143779333373692	0.0164543454398899	0.0178060813004724	0.00536772983970134	0.00406139111017571	0.0188939120529468	0	0	0.0116827812259351	0	0.00910466541265075	0.00220905188074608	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_cucurbitae	0.00149002075531184	0.00115971494869255	0.00127556356949627	0.00135847826283837	0.00181304577084411	0.00207105964970416	0.00173569044724577	0	0.00122791205483364	0.000793854299720802	0.00177986128035006	0	0	0.00142606719189818	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_euroxanthea	0.00155774897146238	0.00122598437433213	0.00153067628339553	0	0.00251811912617237	0.00314641754474285	0	0	0.00249090731123396	0.000590649274194999	0	0	0	0.0021939495259972	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_euvesicatoria	0.00177786567395163	0.00245196874866426	0	0	0	0	0	0	0.00273648972220069	0.000899520912994219	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_fragariae	0.00172706951183872	0.00255137288712362	0.0026021496817724	0.0018867753650533	0.00241739436112548	0.00254899649194358	0.00187454568302543	0.00146638316592125	0.00161382727206707	0.000807401301422522	0.00219059849889238	0	0	0.00230364700229707	0	0	0.000871994163452399	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_hortorum	0.00220116702489249	0.00162360092816958	0.0026021496817724	0.00147168478474157	0.00302174295140685	0.00338538596586256	0.00367966374816104	0.0037706995695118	0.00224532490026723	0.00149287958752956	0	0	0	0.00208425204969734	0	0	0.0034879766538096	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_hyacinthi	0.00184559389010216	0.000828367820494681	0.00224499188231344	0.000943387682526649	0.00292101818635995	0.00227020000063725	0.0018051180651356	0.00324699129596849	0.00161382727206707	0.00107021313443589	0	0.00373451231485553	0.0100928542591845	0.00252304195489679	0	0	0.0011626588846032	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_hydrangeae	0.00108365145840861	0.000695828969215532	0	0	0.000856160502898607	0.000955873684478842	0	0.00167586647533858	0.00122791205483364	0.000528333066367086	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_oryzae	0.00270912864602153	0.00231942989738511	0.00362260053736942	0.00241507246726822	0.00317283009897719	0.00402263508884846	0.00444336754494918	0.00471337446188975	0.00347323695510087	0.00121381135247413	0.00301207293597702	0.00252983092296665	0	0.00274243690749651	0	0	0.00127892477306352	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_phaseoli	0.00132070021493549	0.000695828969215532	0	0.00339619565709594	0.00569094922514956	0.00414211929940831	0	0	0	0.000533751867047774	0	0	0	0.00159061340634797	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sacchari	0.0027429927540968	0.00205435219482681	0.0027041947673321	0.00196224637965543	0.00397862821935235	0.0034650421062358	0.00374909136605087	0.00345647460538582	0.0015787440705004	0.00181800762837085	0.00383354737306166	0.00349357603647775	0.00595219610157034	0.00340062176529567	0	0.00273139962379522	0.0023253177692064	0	0.00610047730134406	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._gw	0.00104978735033334	0	0.00173476645451493	0	0	0	0	0	0.00196465928773383	0.000498529662623302	0	0	0	0.00175515962079776	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._mlo165	0	0	0	0	0	0	0	0	0	0.000205914425866147	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._si	0.00116831172859678	0.00145792736407064	0	0	0	0.00135415438634503	0	0	0	0.000455179257177798	0	0	0	0.00131636971559832	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_sp._ss	0.00055875778324194	0	0	0	0	0.00266848070250343	0	0	0.00108757924856694	0.000512076664325022	0	0	0	0.00159061340634797	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_theicola	0.00169320540376345	0.00106031081023319	0.00198987916841419	0.00132074275553731	0.00171232100579721	0.0025888245621302	0.00222168377247459	0	0.0015787440705004	0.00120568315145309	0.00369663496688089	0.00240936278377776	0	0.00268758816934658	0	0	0.00180212127113496	0	0.00463636274902148	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_translucens	0.00878773604553233	0.00579857474346277	0.00857178718701497	0.00630182971927801	0.0128927699260026	0.0140991368460629	0.0128441093096187	0.0145590900045039	0.00947246442300237	0.00447592936224834	0.0098576932450157	0.00951698299592215	0.0139747212819478	0.00817246198433959	0	0.0113808317658134	0.00860367574606367	0	0.0402631501888708	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_vasicola	0.00164240924165055	0.00168987035380915	0.00198987916841419	0.000830181160623451	0.00216558244850824	0.00187191929877107	0.00236053900825425	0	0.00147349446580037	0.000484982660921582	0	0	0	0.00120667223929846	0	0	0.00127892477306352	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xanthomonas|s__xanthomonas_vesicatoria	0.00316629410503766	0.00566603589218362	0.00392873579404853	0.00222639493076289	0.00599312352029025	0.00661145965097866	0.00624848561008478	0.00523708273543305	0.00378898576920095	0.00195889644606874	0	0	0	0.0029069831219463	0	0	0.0034879766538096	0	0.0124449736947419	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella	0.00213343880874195	0.00241883403584447	0.00234703696787315	0.0019999818869565	0.00166195862327377	0.00203123157951754	0.00256882186192374	0	0.00319257134256747	0.000755922694955985	0	0	0	0.000932428548548812	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella|s__xylella_fastidiosa	0.0013714963770484	0.00142479265125085	0.00158169882617538	0.00128300724823624	0.00100724765046895	0.00115501403541193	0.00145797997568645	0	0.00164891047363375	0.000566264671131903	0	0	0	0.000932428548548812	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|o__xanthomonadales|f__xanthomonadaceae|g__xylella|s__xylella_taiwanensis	0.000761942431693554	0.000994041384593618	0.000765338141697765	0.000679239131419187	0.000654710972804817	0.000876217544105605	0.00111084188623729	0	0.00150857766736704	0.000189658023824082	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__bathymodiolus_septemdierum_thioautotrophic_gill_symbiont	0.000863534755919362	0.000762098394855107	0.000714315598917914	0.000603768116817055	0.00100724765046895	0.000836389473918987	0	0	0.00115774565170029	5.41880068068807e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__bathymodiolus_thermophilus_thioautotrophic_gill_symbiont	0.000812738593806458	0.000762098394855107	0	0.000566032609515989	0	0	0	0	0.000736747232900185	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__gammaproteobacteria|s__endosymbiont_of_unidentified_scaly_snail_isolate_monju	0.0133932547437689	0.0114977453484662	0.0117351848393657	0.0112829166830187	0.0101228388872129	0.0146965578988622	0.0182594635050255	0.0163396981345511	0.0146647782548703	0.00248452011209548	0.0083516567770272	0.00144561767026666	0.00310549361821061	0.00696578974504113	0.00406749327168821	0.00264035296966872	0.002906647211508	0.00578921469302689	0.0124449736947419	0
k__bacteria|p__proteobacteria|c__hydrogenophilalia	0.00164240924165055	0.00135852322561128	0.00142863119783583	0.00150942029204264	0.00216558244850824	0.00246934035157034	0.00208282853669493	0.00199009143946456	0.00129807845796699	0.000525623666026742	0.00273824812361547	0	0	0.0010969747629986	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales	0.00164240924165055	0.00135852322561128	0.00142863119783583	0.00150942029204264	0.00216558244850824	0.00246934035157034	0.00208282853669493	0.00199009143946456	0.00129807845796699	0.000525623666026742	0.00273824812361547	0	0	0.0010969747629986	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae	0.00164240924165055	0.00135852322561128	0.00142863119783583	0.00150942029204264	0.00216558244850824	0.00246934035157034	0.00208282853669493	0.00199009143946456	0.00129807845796699	0.000525623666026742	0.00273824812361547	0	0	0.0010969747629986	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae|g__hydrogenophilus	0.00164240924165055	0.00135852322561128	0.00142863119783583	0.00150942029204264	0.00216558244850824	0.00246934035157034	0.00208282853669493	0.00199009143946456	0.00129807845796699	0.000525623666026742	0.00273824812361547	0	0	0.0010969747629986	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__hydrogenophilalia|o__hydrogenophilales|f__hydrogenophilaceae|g__hydrogenophilus|s__hydrogenophilus_thermoluteolus	0.00164240924165055	0.00135852322561128	0.00142863119783583	0.00150942029204264	0.00216558244850824	0.00246934035157034	0.00208282853669493	0.00199009143946456	0.00129807845796699	0.000525623666026742	0.00273824812361547	0	0	0.0010969747629986	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia	0.00477483923861294	0.0018224092050883	0.00346953290902987	0.003433931164397	0.00226630721355514	0.00215071579007739	0.00152740759357628	0.0018853497847559	0.00515723063030129	0.00108646953647796	0	0	0	0.000713033595949092	0	0	0.000639462386531759	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales	0.00159161307953765	0.000563290117936383	0.000714315598917914	0.00147168478474157	0	0	0	0	0.00203482569086718	0.000276358834715091	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae	0.000440233404978498	0	0	0.000528297102214923	0	0	0	0	0.000420998418800105	6.77350085086008e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae|g__bacteriovorax	0.000440233404978498	0	0	0.000528297102214923	0	0	0	0	0.000420998418800105	6.77350085086008e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__bacteriovoracaceae|g__bacteriovorax|s__bacteriovorax_stolpii	0.000440233404978498	0	0	0.000528297102214923	0	0	0	0	0.000420998418800105	6.77350085086008e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae	0.00115137967455915	0.000563290117936383	0.000714315598917914	0.000943387682526649	0	0	0	0	0.00161382727206707	0.000205914425866147	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax	0.00115137967455915	0.000563290117936383	0.000714315598917914	0.000943387682526649	0	0	0	0	0.00161382727206707	0.000205914425866147	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax|s__halobacteriovorax_marinus	0.000609553945354843	0.000563290117936383	0.000714315598917914	0.000528297102214923	0	0	0	0	0.000666580829766834	0.000130051216336514	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bacteriovoracales|f__halobacteriovoraceae|g__halobacteriovorax|s__halobacteriovorax_sp._balos_7	0.000541825729204305	0	0	0.000415090580311726	0	0	0	0	0.000912163240733562	7.58632095296329e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales	0.00257367221372045	0.000861502533314469	0.0027041947673321	0.00196224637965543	0.00226630721355514	0.0015134666670915	0.00152740759357628	0.0018853497847559	0.00231549130340058	0.000625871478619472	0	0	0	0.000713033595949092	0	0	0.000639462386531759	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae	0.00257367221372045	0.000861502533314469	0.0027041947673321	0.00196224637965543	0.00226630721355514	0.0015134666670915	0.00152740759357628	0.0018853497847559	0.00231549130340058	0.000625871478619472	0	0	0	0.000713033595949092	0	0	0.000639462386531759	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio	0.0023535555112312	0.000861502533314469	0.0027041947673321	0.00196224637965543	0.00226630721355514	0.0015134666670915	0.00152740759357628	0.0018853497847559	0.00231549130340058	0.000585230473514311	0	0	0	0.000713033595949092	0	0	0.000639462386531759	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_bacteriovorus	0.00138842843108603	0.000861502533314469	0.00209192425397389	0.00124527174093518	0.00166195862327377	0.0015134666670915	0.00152740759357628	0.0018853497847559	0.00168399367520042	0.000498529662623302	0	0	0	0.000713033595949092	0	0	0.000639462386531759	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._km01	0.000270912864602153	0	0	0	0	0	0	0	0.000596414426633483	0	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._nc01	0.000355573134790325	0	0	0.000716974638720253	0.000553986207757922	0	0	0	0	2.98034037437844e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__bdellovibrio|s__bdellovibrio_sp._zap7	0.000338641080752691	0	0.000561247970578361	0	0	0	0	0	0	5.14786064665366e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__pseudobdellovibrio	0.000220116702489249	0	0	0	0	0	0	0	0	4.06410051051605e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__bdellovibrionales|f__bdellovibrionaceae|g__pseudobdellovibrio|s__pseudobdellovibrio_exovorus	0.000220116702489249	0	0	0	0	0	0	0	0	4.06410051051605e-05	0	0	0	0	0	0	0	0	0	0
k__bacteria|p__proteobacteria|c__oligoflexia|o__silvanigrellales	0.000575689837279574	0.000397616553837447	0	0	0	0.000637249122985894	0	0	0.00077183043446686	0.00018152982280305	0	0	0	0	0	0	0	0	0	0
